,user_id,house,datetime
5203,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-05-06 17:47:11.760408
3332,517fac56-4785-40b1-a43e-561275caae77,,2024-05-06 17:47:14.189062
2750,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-05-06 17:47:16.878113
3601,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-05-06 17:47:19.892856
8110,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-05-06 17:47:22.936391
9229,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-05-06 17:47:25.759220
1271,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-05-06 17:47:28.590376
8300,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-05-06 17:47:30.949328
3400,5931fa6a-af6b-43b8-babb-28349854d406,,2024-05-06 17:47:34.989156
7299,a5e1de79-b29f-4942-b74d-3cf6bf77682f,,2024-05-06 17:47:38.024209
6795,9af32f95-5e33-4ee7-8f46-e5399bc10479,,2024-05-06 17:47:41.144997
559,1a024edc-e397-4508-958e-7051ae278650,,2024-05-06 17:47:47.353047
9799,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-05-06 17:47:51.324446
7235,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-05-06 17:47:53.902904
10362,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-05-06 17:47:57.482639
8428,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-05-06 17:47:59.952660
10785,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-06 17:48:02.614602
8799,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-05-06 17:48:04.878305
8863,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-05-06 17:48:06.917023
2293,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-05-06 17:48:09.682302
2814,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-05-06 17:48:12.920236
2947,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-06 17:48:15.319617
5338,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-05-06 17:48:17.832800
6919,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-05-06 17:48:21.616045
5073,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-05-06 17:48:24.370397
358,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-05-06 17:48:32.334872
2426,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-05-06 17:48:35.182081
164,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-05-06 17:48:39.152230
7666,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-05-06 17:48:41.162563
5663,818aab23-2383-4450-911e-88d07af57dd0,,2024-05-06 17:48:45.076132
2682,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-05-06 17:48:47.720831
5796,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-05-06 17:48:50.515630
5967,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-05-06 17:48:54.798441
491,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-05-06 17:48:57.350101
887,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-05-06 17:49:00.086517
9419,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-05-06 17:49:03.335827
9063,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-05-06 17:49:06.034346
1009,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-05-06 17:49:08.369408
10536,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-05-06 17:49:11.716065
8042,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-05-06 17:49:14.890377
10413,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-05-06 17:49:17.493661
7978,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-05-06 17:49:20.074518
5864,847f245a-2b6b-445c-8129-81908932d218,house5,2024-05-06 17:49:22.833240
10053,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-05-06 17:49:25.375985
751,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-05-06 17:49:28.829741
6298,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-05-06 17:49:31.480380
10160,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-05-06 17:49:34.191518
7726,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-05-06 17:49:37.930030
9601,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-05-06 17:49:40.944355
4636,6e4a6e26-911f-4229-ac2d-7bf030c2a534,house1,2024-05-06 17:49:43.564297
3533,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-05-06 17:49:46.255852
6167,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-05-06 17:49:57.153827
945,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-05-06 17:49:58.305867
2035,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-05-06 17:50:02.142459
5005,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-05-06 17:50:34.140057
426,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-05-06 17:50:46.756321
8996,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-05-06 17:50:49.757211
7910,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-05-06 17:50:53.874836
4448,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-05-06 17:50:55.770171
4581,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-05-06 17:50:58.219681
4190,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-05-06 17:51:00.885799
626,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-05-06 17:51:03.680247
8604,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-05-06 17:51:07.525178
1534,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-05-06 17:51:09.925825
2879,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-05-06 17:51:11.841040
6855,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-05-06 17:51:14.688523
2099,33a88b0d-39e1-4000-ab90-7d7079b57a46,house3,2024-05-06 17:51:17.914757
6985,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-05-06 17:51:19.823558
3466,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-05-06 17:51:23.242125
3734,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-05-06 17:51:26.248121
105,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-05-06 17:51:29.151299
5910,84aea5bb-fc9f-463e-8ed9-5c36ccb0dc7f,house3,2024-05-06 17:51:31.707121
6489,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-05-06 17:51:33.422396
1207,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-05-06 17:51:36.928561
10669,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-05-06 17:51:38.597464
3996,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-05-06 17:51:42.591268
226,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-05-06 17:51:45.417956
8665,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-05-06 17:51:48.698593
8539,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-05-06 17:51:55.722983
8238,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-05-06 17:51:57.890546
2360,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-05-06 17:52:07.630172
3068,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-05-06 17:52:10.365188
7479,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-05-06 17:52:20.618135
1076,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-05-06 17:52:24.861248
10228,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-05-06 17:52:27.901825
10295,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-05-06 17:52:30.542304
4939,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-05-06 17:52:34.049404
2558,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-06 17:52:38.193636
3802,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-05-06 17:52:54.179730
3669,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-05-06 17:53:10.925819
819,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-05-06 17:53:14.056052
2225,3a90e6b3-bc9f-49a7-997f-e954943de83e,,2024-05-06 17:53:16.928593
1402,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-05-06 17:53:19.604242
6101,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-05-06 17:53:22.126321
9351,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-05-06 17:53:26.087609
7542,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-05-06 17:53:31.284663
3271,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-05-06 17:53:33.708937
10737,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-05-06 17:53:37.250073
4062,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-05-06 17:53:41.249743
6429,90be5909-0039-4170-a115-3dba964d3c70,,2024-05-06 17:53:44.866609
6734,99352c97-a615-425e-8c20-6838d99297da,,2024-05-06 17:53:47.145838
7848,b455da87-de96-42b3-b126-1f350de41e8c,,2024-05-06 17:54:09.968282
9178,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-05-06 17:54:13.359373
4127,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-05-06 17:54:17.151614
5601,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-05-06 17:54:19.495881
1470,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-05-06 17:54:23.216728
1798,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-05-06 17:54:28.179794
6361,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-05-06 17:54:32.303675
3869,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-05-06 17:54:34.878935
3014,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-05-06 17:54:44.435318
6230,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-05-06 17:54:47.273873
3136,4af43656-b123-4a72-892b-7993a6355ed3,,2024-05-06 17:54:57.848837
1601,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-05-06 17:55:00.558088
10473,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-05-06 17:55:05.196442
9668,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-05-06 17:55:15.730886
2159,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-05-06 17:55:21.430318
7412,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-05-06 17:55:52.417808
5404,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-05-06 17:56:03.562352
4696,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-05-06 17:56:17.070304
7356,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-05-06 17:56:18.950545
5538,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-05-06 17:56:20.764925
359,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-05-07 08:44:01.174642
9179,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-05-07 08:44:25.629243
7300,a5e1de79-b29f-4942-b74d-3cf6bf77682f,,2024-05-07 08:44:27.998530
8173,bde180ba-06a6-4f76-88e1-7c789e890ca4,house4,2024-05-07 08:45:08.432499
2683,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-05-07 08:45:12.934406
10054,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-05-07 08:45:35.483955
2815,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-05-07 08:45:41.641657
4327,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-05-07 08:46:00.504720
1403,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-05-07 08:46:02.850881
2294,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-05-07 08:46:11.055203
6624,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-05-07 08:46:20.500862
8734,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-05-07 08:46:23.988998
9864,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-05-07 08:46:28.423273
9352,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-05-07 08:46:35.832390
8301,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-05-07 08:47:00.588641
2948,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-07 08:47:12.307399
5729,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-05-07 08:47:16.120343
6856,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-05-07 08:47:18.270290
5271,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-05-07 08:47:26.787522
4395,69d49e69-778f-4ede-a824-cf62e3692a96,house1,2024-05-07 08:47:28.694880
10670,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-05-07 08:47:33.601819
3670,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-05-07 08:47:40.550975
820,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-05-07 08:47:42.734871
4637,6e4a6e26-911f-4229-ac2d-7bf030c2a534,house1,2024-05-07 08:47:45.706966
2036,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-05-07 08:47:48.680083
165,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-05-07 08:47:50.705379
427,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-05-07 08:48:12.743335
8111,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-05-07 08:48:48.401819
5797,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-05-07 08:49:13.534212
5968,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-05-07 08:50:11.232244
6920,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-05-07 08:50:23.010785
560,1a024edc-e397-4508-958e-7051ae278650,,2024-05-07 08:50:27.586770
1973,332a0b3d-cc6a-4a02-a2e9-7ac0840a6069,house6,2024-05-07 08:50:31.407565
7173,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-05-07 08:50:33.870721
5865,847f245a-2b6b-445c-8129-81908932d218,house5,2024-05-07 08:50:36.300595
4259,67054eb5-41f1-4d11-aed8-465e8a5bafab,,2024-05-07 08:50:39.073942
4940,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-05-07 08:50:46.927319
8666,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-05-07 08:50:50.339927
295,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-05-07 08:50:57.646410
691,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-05-07 08:51:02.663688
6299,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-05-07 08:51:04.266071
10161,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-05-07 08:51:07.477458
10602,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-05-07 08:51:11.309969
8043,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-05-07 08:51:22.946700
2751,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-05-07 08:51:34.811236
5074,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-05-07 08:51:36.464592
752,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-05-07 08:51:39.078820
10786,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-07 08:51:43.146543
1336,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-05-07 08:51:46.337345
5473,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-05-07 08:51:49.533370
2559,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-07 08:51:52.632977
627,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-05-07 08:51:55.680936
9737,e544ac1c-af6a-41b3-a16c-61ab3c1863cb,house4,2024-05-07 08:51:58.807891
1854,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-05-07 08:52:02.313481
4759,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-05-07 08:52:05.416368
6986,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-05-07 08:52:10.780264
9996,ef301f17-11a3-401c-b25b-8fea5eb1256f,house5,2024-05-07 08:52:13.623723
3401,5931fa6a-af6b-43b8-babb-28349854d406,,2024-05-07 08:52:17.269189
5006,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-05-07 08:52:21.481465
2160,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-05-07 08:52:24.558740
5602,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-05-07 08:52:28.648835
3735,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-05-07 08:52:32.378598
4582,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-05-07 08:52:35.315764
7610,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-05-07 08:52:49.351797
9064,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-05-07 08:52:53.068011
2361,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-05-07 08:52:56.503961
5339,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-05-07 08:52:58.773344
9800,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-05-07 08:53:02.032726
3333,517fac56-4785-40b1-a43e-561275caae77,,2024-05-07 08:53:22.890506
10537,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-05-07 08:53:25.610284
1010,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-05-07 08:53:27.555654
10363,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-05-07 08:53:30.458577
2100,33a88b0d-39e1-4000-ab90-7d7079b57a46,house3,2024-05-07 08:53:33.260847
9482,dda733a2-2add-44a5-b888-81943923c2c6,,2024-05-07 08:53:36.518662
3137,4af43656-b123-4a72-892b-7993a6355ed3,,2024-05-07 08:53:38.679317
8239,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-05-07 08:53:41.510323
7236,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-05-07 08:53:43.713211
5539,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-05-07 08:53:57.456120
4697,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-05-07 08:53:59.536797
492,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-05-07 08:54:02.979158
5204,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-05-07 08:54:06.551240
6102,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-05-07 08:54:09.379729
6035,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-05-07 08:54:15.910494
9118,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-05-07 08:54:42.243146
6168,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-05-07 08:55:00.739844
3602,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-05-07 08:55:03.844715
7789,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-05-07 08:55:05.584597
9931,e81fe35d-eabc-4bef-a19d-b7cf24d01366,,2024-05-07 08:55:09.021560
3997,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-05-07 08:55:11.561314
5405,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-05-07 08:55:13.590122
7911,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-05-07 08:55:17.189701
2494,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-05-07 08:55:18.461310
8864,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-05-07 08:55:20.299833
1602,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-05-07 08:55:23.544933
227,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-05-07 08:55:26.379442
8540,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-05-07 08:55:29.231864
10414,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-05-07 08:55:30.973804
4515,6c9ed69f-edc1-42b5-8cb4-6101676530be,house4,2024-05-07 08:55:33.492493
3870,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-05-07 08:55:35.636638
1140,22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,house1,2024-05-07 08:55:37.674786
1733,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-05-07 08:55:39.656334
7357,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-05-07 08:55:42.251138
4449,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-05-07 08:55:44.300177
7543,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-05-07 08:55:47.909250
3272,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-05-07 08:55:50.436706
6430,90be5909-0039-4170-a115-3dba964d3c70,,2024-05-07 08:55:52.426168
6362,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-05-07 08:55:55.086824
9669,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-05-07 08:55:57.706059
7849,b455da87-de96-42b3-b126-1f350de41e8c,,2024-05-07 08:55:59.311974
9230,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-05-07 08:56:02.203120
7413,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-05-07 08:56:04.891795
3015,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-05-07 08:56:07.493850
1535,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-05-07 08:56:10.755484
10229,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-05-07 08:56:13.050847
1077,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-05-07 08:56:15.485219
4128,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-05-07 08:56:18.824179
946,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-05-07 08:56:22.643487
4063,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-05-07 08:56:26.651238
10738,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-05-07 08:56:29.433158
8429,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-05-07 08:56:32.835881
6735,99352c97-a615-425e-8c20-6838d99297da,,2024-05-07 08:56:35.709451
8931,ced89e5e-7db0-4dd4-9508-d7090c818b66,house5,2024-05-07 08:56:38.877443
9289,da987f6e-e9ee-4c8a-aa1f-d801d4c35644,,2024-05-07 08:56:55.216324
7052,9de57089-8c87-44d2-bc3d-f64b32e79ff8,house5,2024-05-07 08:56:59.925998
3534,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-05-07 08:57:03.188254
3803,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-05-07 08:57:05.021609
2880,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-05-07 08:57:07.742866
8997,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-05-07 08:57:12.386504
7667,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-05-07 08:57:16.108148
106,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-05-07 08:57:26.785345
10296,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-05-07 08:57:36.117999
4191,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-05-07 08:57:40.497289
3932,61ed2314-8e12-4316-8099-8d99363ac48e,,2024-05-07 08:57:59.577712
40,0492584f-5dda-4ad6-ab2f-79c8d43a8753,house1,2024-05-07 08:58:26.815590
9602,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-05-07 08:58:35.029910
1670,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-05-07 08:58:38.898139
2618,422a524d-cfb0-4b28-b521-d32f9447263e,,2024-05-07 08:58:56.180118
5664,818aab23-2383-4450-911e-88d07af57dd0,,2024-05-07 08:58:59.211634
9420,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-05-07 08:59:09.849021
3467,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-05-07 08:59:13.422205
1471,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-05-07 08:59:21.332439
1799,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-05-07 08:59:24.269299
4873,72ed9663-95da-45bc-b373-1e35fefcb456,house6,2024-05-07 08:59:31.183624
6796,9af32f95-5e33-4ee7-8f46-e5399bc10479,,2024-05-07 08:59:34.084287
3069,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-05-07 09:00:14.636029
7480,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-05-07 09:00:18.065867
6490,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-05-07 09:01:10.728392
10474,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-05-07 09:03:12.063489
6231,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-05-07 09:03:13.987267
2226,3a90e6b3-bc9f-49a7-997f-e954943de83e,,2024-05-07 09:03:13.987268
8363,c3728021-30dd-44a0-9585-edfa84506a97,,2024-05-07 09:03:13.987269
5141,77fcbaa7-bf8a-4674-a82b-ab415827aba9,house4,2024-05-07 09:03:13.987270
2427,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-05-07 09:03:13.987271
6559,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-05-07 12:44:08.361159
6558,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-05-07 12:44:08.361159
4328,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-05-07 12:44:11.644230
4329,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-05-07 12:44:11.644230
2560,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-07 12:44:14.776124
2561,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-07 12:44:14.776124
7359,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-05-07 12:45:07.231002
7358,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-05-07 12:45:07.231002
3138,4af43656-b123-4a72-892b-7993a6355ed3,,2024-05-07 12:45:11.023384
3139,4af43656-b123-4a72-892b-7993a6355ed3,,2024-05-07 12:45:11.023384
10787,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-07 12:45:15.265829
10788,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-07 12:45:15.265829
2949,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-07 12:45:18.584874
2950,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-07 12:45:18.584874
2685,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-05-07 12:45:20.760459
2684,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-05-07 12:45:20.760459
10539,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-05-07 12:45:22.670912
