question,context_file,score,context_snippet
TSR ลักษณะต่างจาก Warrant อย่างไร,1345178.txt,0.8675032258033752,ตราสารที่เชื่อมโยงกับตราสารทุน  4.	ใบสำคัญแสดงสิทธิซื้อหุ้นเพิ่มทุนที่โอนสิทธิได้ (Transferable Subscription Right :TSR) TSR มีลักษณะคล้ายกับการเพิ่มทุนแบบเสนอขายให้ผู้ถือหุ้นเดิม (Right Offering: RO)...
TSR ลักษณะต่างจาก Warrant อย่างไร,1345177.txt,0.8405410051345825,ตราสารที่เชื่อมโยงกับตราสารทุน  3.	ใบสำคัญแสดงสิทธิ (Warrant) 3.1	ความหมายและเงื่อนไขต่างๆ ของ Warrant (วอแรนต์) 	1.	ความหมายโดยสากล Warrant เป็น Option (ออปชั่น) ประเภทหนึ่ง ที่มีลักษณะเป็นสัญญาที่ให...
TSR ลักษณะต่างจาก Warrant อย่างไร,1345185.txt,0.8200633525848389,ตลาดหลักทรัพย์แห่งประเทศไทย  5.	การหยุดการซื้อขายชั่วคราว (Circuit breaker) และเครื่องหมายต่างๆ บนกระดานหลักทรัพย์ 5.1	การหยุดการซื้อขายชั่วคราว (Circuit breaker) 	เนื่องจากการลดลงของ SET Index ที่รุน...
Five Forces Model ประกอบไปด้วยอะไรบ้าง,1345173.txt,0.7758070230484009,ความรู้พื้นฐานของตราสารหนี้  5.	ประเภทของตราสารหนี้ 	ในการแบ่งประเภทของตราสารหนี้นั้น มีวิธีการแบ่งหลากหลายวิธี ซึ่งสรุปได้ดังนี้ 	แบ่งตามอายุของตราสาร 		ตราสารหนี้ระยะสั้น (อายุ ≤1 ปี) 		ตราสารหนี้ระ...
Five Forces Model ประกอบไปด้วยอะไรบ้าง,1345156.txt,0.772932767868042,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  2.	กลยุทธ์การลงทุนในกองทุนรวม 2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท ...
Five Forces Model ประกอบไปด้วยอะไรบ้าง,1345160.txt,0.7706669569015503,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  3.	ประเภทของกองทุนรวม ประเภทของกองทุนนั้นมีวิธีในการแบ่งได้หลายวิธีขึ้นอยู่กับว่าใช้เกณฑ์ใดในการแบ่ง ซึ่งในที่นี้จะกล่าวถึงการแบ่งประเภทโดยใช้ 5 เกณฑ์ดังนี้ 	1.	แบ่...
Tracker bond index คืออะไร,1345139.txt,0.8603386282920837,การซื้อขายตราสารหนี้ในไทย  4.	ดัชนีตราสารหนี้ (Bond Index) 4.1	ความหมายและประโยชน์ของดัชนีตราสารหนี้ 	1.	ดัชนีตราสารหนี้ คือ เครื่องมือที่ใช้วัดการเคลื่อนไหวของกลุ่มตราสารหนี้ภายใต้ดัชนี 	2.	ประโยชน์ข...
Tracker bond index คืออะไร,1345175.txt,0.8091976642608643,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
Tracker bond index คืออะไร,1345136.txt,0.807405948638916,การซื้อขายตราสารหนี้ในไทย  1.	ตลาดตราสารหนี้ ตลาดตราสารหนี้นั้นแบ่งออกเป็นตลาดแรกและตลาดรอง ซึ่งได้กล่าวถึงความหมายของทั้งสองตลาดและกล่าวถึงการเสนอขายแบบ PO และ PP ไปแล้วในบทที่ 1 ของหนังสือ IC เล่มแร...
ข้อจำกัดและเงื่อนไขการลงทุนของผู้ลงทุนมีอะไรบ้าง,1345155.txt,0.8460546731948853,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  1.	การพิจารณาเลือกกองทุนรวม เพื่อให้ได้กองทุนรวมที่เหมาะสมกับผู้ลงทุนและจังหวะในการลงทุนนั้น จะต้องวิเคราะห์ทั้งตัวผู้ลงทุน, ข้อมูลกองทุน และสภาพแวดล้อมการลง..."
ข้อจำกัดและเงื่อนไขการลงทุนของผู้ลงทุนมีอะไรบ้าง,1345158.txt,0.8381659984588623,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  1.	ลักษณะของกองทุนรวม 1.1	ความหมายของกองทุนรวม 	กองทุนรวม คือ เครื่องมือการลงทุนทางอ้อมของผู้ลงทุน ที่มีหน้าที่นำเงินลงทุนจากผู้ลงทุนหลายๆ คน ไปลงทุนในสินทรัพย์ประเ...
ข้อจำกัดและเงื่อนไขการลงทุนของผู้ลงทุนมีอะไรบ้าง,1345192.txt,0.8327423930168152,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345182.txt,0.8751436471939087,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345187.txt,0.859420120716095,ตลาดหลักทรัพย์แห่งประเทศไทย  7.	การเปิดบัญชีซื้อขายหลักทรัพย์ 7.1	หลักเกณฑ์ในการเปิดบัญชีซื้อขายหลักทรัพย์ บริษัทหลักทรัพย์มีหน้าที่กำหนดขั้นตอน พิจารณาคำขอเปิดบัญชี รวมถึงทำสัญญาเป็นลายลักษณ์อักษรกับ...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345188.txt,0.8536182045936584,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345197.txt,0.8811407089233398,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  5.	ความเสี่ยงของตราสารทุน 5.1	ความเสี่ยงต่อผลการดำเนินงาน (กำไร) ของกิจการ เมื่อกิจการมีผลกำไรที่ลดลง หรือ ต่ำกว่าที่ผู้ลงทุนส่วนใหญ่คาดการณ์ไว้ ราคาของ...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345201.txt,0.8649408221244812,ผลตอบแทนและความเสี่ยงของกองทุนรวม  3.	ความเสี่ยงของกองทุนรวม 3.1	ประเภทของความเสี่ยงของกองทุนรวม 	1.	ความเสี่ยงจากความผันผวนของราคากองทุน (Market risk) คือ ความผันผวนของราคาหรือมูลค่าหน่วยลงทุน ซึ่งคว...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345169.txt,0.8634068965911865,ความรู้พื้นฐานของตราสารหนี้  1.	ความหมายและเหตุผลในการระดมทุนด้วยตราสารหนี้ 1.1	ความหมายของตราสารหนี้ ตราสารหนี้ เปรียบเสมือนสัญญาการกู้ยืม โดยผู้ลงทุนในตราสารหนี้คือผู้ให้กู้ มีสถานะเป็นเจ้าหนี้ ได้ร...
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345156.txt,0.8204673528671265,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  2.	กลยุทธ์การลงทุนในกองทุนรวม 2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท ...
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345154.txt,0.8201608657836914,"การประเมินมูลค่าหุ้นสามัญ  5.	กลยุทธ์การลงทุนในหุ้นสามัญ 5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing) 	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value) 	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำก..."
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345155.txt,0.8124868273735046,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  1.	การพิจารณาเลือกกองทุนรวม เพื่อให้ได้กองทุนรวมที่เหมาะสมกับผู้ลงทุนและจังหวะในการลงทุนนั้น จะต้องวิเคราะห์ทั้งตัวผู้ลงทุน, ข้อมูลกองทุน และสภาพแวดล้อมการลง..."
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345147.txt,0.884284257888794,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  6.	เส้นอัตราผลตอบแทน (Yield Curve) 6.1	ความหมายของเส้นอัตราผลตอบแทน (Yield Curve) 	คือ เส้นที่แสดงความสัมพันธ์ของอัตราผลตอบแทนถึงวันครบกำหนด (YTM) ของตรา...
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345144.txt,0.8534849882125854,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  3.	การคำนวณอัตราผลตอบแทนของตราสารหนี้ อัตราผลตอบแทนของตราสารหนี้มีหลายรูปแบบ ซึ่งแต่ละรูปแบบสามารถคำนวณได้ดังนี้ 3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yi...
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345145.txt,0.8478586673736572,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  4.	ความสัมพันธ์ระหว่างอัตราผลตอบแทนกับราคาตราสารหนี้ 4.1	ความสัมพันธ์ระหว่างอัตราผลตอบแทนถึงวันครบกำหนด (YTM) กับ ราคาตราสารหนี้ทั่วไป มีความสัมพันธ์แบบผ...
การแตกหุ้น (Stock Split) คืออะไร,1345195.txt,0.829343318939209,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  3.	ประเภทของตราสารทุน ตราสารทุนสามารถแบ่งออกเป็น 2 ประเภท คือ 1.หุ้นสามัญ 2.หุ้นบุริมสิทธิ 3.1	หุ้นสามัญ (Common Stock)  ซึ่งคนทั่วไปมักเรียกสั้นๆ ว่า “...
การแตกหุ้น (Stock Split) คืออะไร,1345154.txt,0.8272713422775269,"การประเมินมูลค่าหุ้นสามัญ  5.	กลยุทธ์การลงทุนในหุ้นสามัญ 5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing) 	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value) 	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำก..."
การแตกหุ้น (Stock Split) คืออะไร,1345198.txt,0.8258528709411621,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345184.txt,0.8100718259811401,ตลาดหลักทรัพย์แห่งประเทศไทย  4.	หน่วยการซื้อขาย และราคาซื้อขาย 4.1	หน่วยในการซื้อขาย (Board lot) 	หน่วยการซื้อขายในตลาดหลักทรัพย์แห่งประเทศไทยที่กำหนดบนการซื้อขายหลัก (Main Board) มีการกำหนดไว้ดังนี้ ...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345143.txt,0.8068251609802246,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  2.	ราคาของตราสารหนี้ เมื่อมีการชื้อขายตราสารหนี้นั้น ราคาที่แสดงในกระดานซื้อขายตราสารหนี้ และราคาที่ใช้ชำระในการซื้อขายนั้นจะเป็นคนละราคากัน ซึ่งราคาของต...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345182.txt,0.8023431897163391,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345183.txt,0.8185588121414185,ตลาดหลักทรัพย์แห่งประเทศไทย  3.	เวลาในการซื้อขาย และการคำนวณราคาเปิด/ราคาปิด 3.1	เวลาในการซื้อขาย 	ช่วงเวลา	รายละเอียด 	9.30 – 10.00 น.	Pre-opening I (ก่อนเปิดตลาดเช้า) ระบบคำนวณราคาเปิดของหลักทรัพย์ช...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345190.txt,0.8177865743637085,ตลาดหลักทรัพย์แห่งประเทศไทย  10.	ดัชนีหลักทรัพย์ 10.1	ความหมายและการนำไปใช้ประโยชน์ของดัชนีหลักทรัพย์ ดัชนีหลักทรัพย์ คือ ค่าทางสถิติที่ใช้วัดภาพรวมการเปลี่ยนแปลงของราคาหลักทรัพย์ ซึ่งนำมาใช้ประโยชน์ไ...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345142.txt,0.8177648186683655,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  1.	การประเมินมูลค่าตราสารหนี้ หมายถึง การหาราคาที่เหมาะสม (Fair Price หรือ Intrinsic Value) ของตราสารหนี้เพื่อใช้ประกอบการตัดสินใจลงทุน ซึ่งสามารถตัดสินไ...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345197.txt,0.8574427366256714,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  5.	ความเสี่ยงของตราสารทุน 5.1	ความเสี่ยงต่อผลการดำเนินงาน (กำไร) ของกิจการ เมื่อกิจการมีผลกำไรที่ลดลง หรือ ต่ำกว่าที่ผู้ลงทุนส่วนใหญ่คาดการณ์ไว้ ราคาของ...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345194.txt,0.8574295043945312,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  2.	ความหมายของตราสารทุน คือ ตราสารที่ผู้ลงทุนมีฐานะเป็นเจ้าของกิจการ โดยได้รับผลตอบแทนจากเงินปันผล (Dividend) และส่วนต่างของมูลค่ากิจการที่เพิ่มขึ้น (Ca...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345170.txt,0.856883704662323,ความรู้พื้นฐานของตราสารหนี้  2.	ความแตกต่างของตราสารทุนและตราสารหนี้ ตราสารทุน 	ลักษณะผลตอบแทน: เงินปันผล 	สถานะผู้ลงทุน: เจ้าของ 	ระดับความเสี่ยง: สูง 	ระยะเวลา (อายุ): ไม่มีกำหนด 	สภาพคล่อง: สูง 	สิ...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345189.txt,0.8272464275360107,ตลาดหลักทรัพย์แห่งประเทศไทย  9.	ข้อมูลที่บริษัทจดทะเบียนต้องรายงานกับตลาดหลักทรัพย์ฯ 9.1	ข้อมูลเกี่ยวกับฐานะการเงินและผลการดำเนินงาน (Periodic Report) 	1.	ประเภทรายงานและกำหนดส่ง 		งบรายไตรมาส ฉบับสอบ...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345140.txt,0.8049646019935608,การซื้อขายตราสารหนี้ในไทย  5.	ข้อมูลและแหล่งข้อมูลที่สำคัญของตราสารหนี้ 5.1	หนังสือชี้ชวน ข้อมูลในหนังสือชี้ชวนมีส่วนประกอบดังนี้ 	1.	สรุปข้อมูลสำคัญของตราสาร (fact sheet) คือ ส่วนสรุปเกี่ยวกับการเสนอ...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345157.txt,0.8010625839233398,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
FTSE SET All-Share คืออะไร,1345191.txt,0.8184747099876404,"ตลาดหลักทรัพย์แห่งประเทศไทย  11.	ข้อมูลจากตลาดหลักทรัพย์ฯ และบทวิเคราะห์จาก บล. 11.1	ข้อมูลจากตลาดหลักทรัพย์ 	1.	รายงานราคาซื้อขายหลักทรัพย์แบบ Real-time ทั้งตลาดตราสารทุน (SET/Mai), ตลาดตราสารหนี้ (B..."
FTSE SET All-Share คืออะไร,1345157.txt,0.8182359933853149,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
FTSE SET All-Share คืออะไร,1345202.txt,0.8155487179756165,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345155.txt,0.8658534288406372,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  1.	การพิจารณาเลือกกองทุนรวม เพื่อให้ได้กองทุนรวมที่เหมาะสมกับผู้ลงทุนและจังหวะในการลงทุนนั้น จะต้องวิเคราะห์ทั้งตัวผู้ลงทุน, ข้อมูลกองทุน และสภาพแวดล้อมการลง..."
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345199.txt,0.8657640814781189,ผลตอบแทนและความเสี่ยงของกองทุนรวม  1.	ภาพรวมของผลตอบแทนและความเสี่ยงของกองทุนรวม เนื่องจากกองทุนรวมเป็นการระดมเงินจากผู้ลงทุนไปลงทุนในสินทรัพย์ตามนโยบายการลงทุน ดังนั้นผลตอบแทนและความเสี่ยงขึ้นอยู่กับ...
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345159.txt,0.8512194156646729,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  2.	ผู้ที่มีส่วนเกี่ยวข้องกับกองทุนรวม แบ่งออกเป็น 3 กลุ่มใหญ่ ดังนี้ 2.1	กลุ่มผู้ประกอบการและผู้เกี่ยวข้องกับผู้ประกอบการ 	1.	บริษัทจัดการกองทุน (บลจ.) ทำหน้าที่จัด...
Trade report แบบ Buy-in คืออะไร,1345175.txt,0.8283547163009644,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
Trade report แบบ Buy-in คืออะไร,1345154.txt,0.8265379667282104,"การประเมินมูลค่าหุ้นสามัญ  5.	กลยุทธ์การลงทุนในหุ้นสามัญ 5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing) 	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value) 	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำก..."
Trade report แบบ Buy-in คืออะไร,1345157.txt,0.825939953327179,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345144.txt,0.7997207641601562,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  3.	การคำนวณอัตราผลตอบแทนของตราสารหนี้ อัตราผลตอบแทนของตราสารหนี้มีหลายรูปแบบ ซึ่งแต่ละรูปแบบสามารถคำนวณได้ดังนี้ 3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yi...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345156.txt,0.7944892644882202,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  2.	กลยุทธ์การลงทุนในกองทุนรวม 2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท ...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345180.txt,0.7941985130310059,"ตราสารที่เชื่อมโยงกับตราสารทุน  6.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิง (Depository Receipts: DR) 6.1	ความหมายของ DR 	คือ หลักทรัพย์ที่เป็นตัวแทนของสินทรัพย์อ้างอิง (เช่น หุ้น, ตราสาร..."
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345202.txt,0.8359097242355347,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345182.txt,0.821221113204956,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345157.txt,0.8146761059761047,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
Corporate Action คืออะไร,1345198.txt,0.8295376300811768,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
Corporate Action คืออะไร,1345194.txt,0.787921667098999,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  2.	ความหมายของตราสารทุน คือ ตราสารที่ผู้ลงทุนมีฐานะเป็นเจ้าของกิจการ โดยได้รับผลตอบแทนจากเงินปันผล (Dividend) และส่วนต่างของมูลค่ากิจการที่เพิ่มขึ้น (Ca...
Corporate Action คืออะไร,1345154.txt,0.78443443775177,"การประเมินมูลค่าหุ้นสามัญ  5.	กลยุทธ์การลงทุนในหุ้นสามัญ 5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing) 	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value) 	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำก..."
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345159.txt,0.8501226902008057,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  2.	ผู้ที่มีส่วนเกี่ยวข้องกับกองทุนรวม แบ่งออกเป็น 3 กลุ่มใหญ่ ดังนี้ 2.1	กลุ่มผู้ประกอบการและผู้เกี่ยวข้องกับผู้ประกอบการ 	1.	บริษัทจัดการกองทุน (บลจ.) ทำหน้าที่จัด...
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345158.txt,0.8333813548088074,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  1.	ลักษณะของกองทุนรวม 1.1	ความหมายของกองทุนรวม 	กองทุนรวม คือ เครื่องมือการลงทุนทางอ้อมของผู้ลงทุน ที่มีหน้าที่นำเงินลงทุนจากผู้ลงทุนหลายๆ คน ไปลงทุนในสินทรัพย์ประเ...
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345155.txt,0.8203321695327759,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  1.	การพิจารณาเลือกกองทุนรวม เพื่อให้ได้กองทุนรวมที่เหมาะสมกับผู้ลงทุนและจังหวะในการลงทุนนั้น จะต้องวิเคราะห์ทั้งตัวผู้ลงทุน, ข้อมูลกองทุน และสภาพแวดล้อมการลง..."
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345194.txt,0.8540138602256775,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  2.	ความหมายของตราสารทุน คือ ตราสารที่ผู้ลงทุนมีฐานะเป็นเจ้าของกิจการ โดยได้รับผลตอบแทนจากเงินปันผล (Dividend) และส่วนต่างของมูลค่ากิจการที่เพิ่มขึ้น (Ca...
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345175.txt,0.8436944484710693,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345178.txt,0.8424579501152039,ตราสารที่เชื่อมโยงกับตราสารทุน  4.	ใบสำคัญแสดงสิทธิซื้อหุ้นเพิ่มทุนที่โอนสิทธิได้ (Transferable Subscription Right :TSR) TSR มีลักษณะคล้ายกับการเพิ่มทุนแบบเสนอขายให้ผู้ถือหุ้นเดิม (Right Offering: RO)...
ค่าธรรมเนียมการสับเปลี่ยนออก คืออะไร,1345141.txt,0.7934656143188477,การซื้อขายตราสารหนี้ในไทย  6.	ภาษีของตราสารหนี้ 6.1	รายได้จากตราสารหนี้ที่เกี่ยวข้องกับภาษี 	1.	ดอกเบี้ยรับ (Interest Income) ดอกเบี้ยที่ได้รับจาการลงทุนในตราสารหนี้ 	2.	กำไรจากส่วนต่างราคา (Capital g...
