question,context_file,score,context_snippet
ข้อจำกัดและเงื่อนไขการลงทุนของผู้ลงทุนมีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
การซื้อในตลาดหลักทรัพย์แห่งประเทศไทยมีขั้นตอนอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ระดับความเสี่ยงของตราสารทุน เป็นอย่างไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
กราฟที่ใช้ในการวิเคราะห์ทางเทคนิคที่ใช้ทั่วไปมีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345147.txt,20.474405304527583,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  6.	เส้นอัตราผลตอบแทน (Yield Curve) 6.1	ความหมายของเส้นอัตราผลตอบแทน (Yield Curve) 	คือ เส้นที่แสดงความสัมพันธ์ของอัตราผลตอบแทนถึงวันครบกำหนด (YTM) ของตรา...
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345144.txt,3.9409629307302207,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  3.	การคำนวณอัตราผลตอบแทนของตราสารหนี้ อัตราผลตอบแทนของตราสารหนี้มีหลายรูปแบบ ซึ่งแต่ละรูปแบบสามารถคำนวณได้ดังนี้ 3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yi...
เส้นอัตราผลตอบแทนแบบราบ (Flat Yield Curve) มีลักษณะอย่างไร,1345201.txt,3.3019408032051447,ผลตอบแทนและความเสี่ยงของกองทุนรวม  3.	ความเสี่ยงของกองทุนรวม 3.1	ประเภทของความเสี่ยงของกองทุนรวม 	1.	ความเสี่ยงจากความผันผวนของราคากองทุน (Market risk) คือ ความผันผวนของราคาหรือมูลค่าหน่วยลงทุน ซึ่งคว...
การแตกหุ้น (Stock Split) คืออะไร,1345198.txt,8.7534929755859,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
การแตกหุ้น (Stock Split) คืออะไร,1345196.txt,3.622878820751878,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  4.1	ผลตอบแทนของตราสารทุน ผลตอบแทนของตราสารทุนประกอบด้วย 1. ผลตอบแทนจากส่วนต่างราคา (Capital Gain) 2. ผลตอบแทนจากการปันผล (Dividend)  4.2	ผลตอบแทนจากการป...
การแตกหุ้น (Stock Split) คืออะไร,1345176.txt,2.9012393949235546,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345182.txt,7.127805891570967,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
คำสั่งซื้อ ราคาที่ดีที่สุด คืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ตัวแปรที่ใช้ในการคำนวณมูลค่าของเงินตามเวลามีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
สภาพคล่องของตราสารทุน เป็นอย่างไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345189.txt,12.94091975499197,ตลาดหลักทรัพย์แห่งประเทศไทย  9.	ข้อมูลที่บริษัทจดทะเบียนต้องรายงานกับตลาดหลักทรัพย์ฯ 9.1	ข้อมูลเกี่ยวกับฐานะการเงินและผลการดำเนินงาน (Periodic Report) 	1.	ประเภทรายงานและกำหนดส่ง 		งบรายไตรมาส ฉบับสอบ...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345198.txt,4.250484576642564,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
ข้อมูลที่ต้องจัดส่งใน 14 วัน มีอะไรบ้าง,1345136.txt,3.7129985454443313,การซื้อขายตราสารหนี้ในไทย  1.	ตลาดตราสารหนี้ ตลาดตราสารหนี้นั้นแบ่งออกเป็นตลาดแรกและตลาดรอง ซึ่งได้กล่าวถึงความหมายของทั้งสองตลาดและกล่าวถึงการเสนอขายแบบ PO และ PP ไปแล้วในบทที่ 1 ของหนังสือ IC เล่มแร...
FTSE SET All-Share คืออะไร,1345190.txt,14.634285341852658,ตลาดหลักทรัพย์แห่งประเทศไทย  10.	ดัชนีหลักทรัพย์ 10.1	ความหมายและการนำไปใช้ประโยชน์ของดัชนีหลักทรัพย์ ดัชนีหลักทรัพย์ คือ ค่าทางสถิติที่ใช้วัดภาพรวมการเปลี่ยนแปลงของราคาหลักทรัพย์ ซึ่งนำมาใช้ประโยชน์ไ...
FTSE SET All-Share คืออะไร,1345181.txt,3.911522994017634,ตลาดหลักทรัพย์แห่งประเทศไทย  1.	ระบบการซื้อขายของตลาดหลักทรัพย์แห่งประเทศไทย 1.1	พัฒนาการของระบบการซื้อขาย 	*	30 เม.ย. 2518: ตลาดหลักทรัพย์แห่งประเทศไทยเปิดซื้อขายครั้งแรก โดยใช้ระบบการซื้อขายแบบประมู...
FTSE SET All-Share คืออะไร,1345185.txt,3.361384449231651,ตลาดหลักทรัพย์แห่งประเทศไทย  5.	การหยุดการซื้อขายชั่วคราว (Circuit breaker) และเครื่องหมายต่างๆ บนกระดานหลักทรัพย์ 5.1	การหยุดการซื้อขายชั่วคราว (Circuit breaker) 	เนื่องจากการลดลงของ SET Index ที่รุน...
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
สิ่งที่สำคัญหลังจากผู้ลงทุนวิเคราะห์ตนเองและกองทุนรวมแล้ว คืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
Trade report แบบ Buy-in คืออะไร,1345182.txt,17.29279889534547,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
Trade report แบบ Buy-in คืออะไร,1345183.txt,7.03246489994422,ตลาดหลักทรัพย์แห่งประเทศไทย  3.	เวลาในการซื้อขาย และการคำนวณราคาเปิด/ราคาปิด 3.1	เวลาในการซื้อขาย 	ช่วงเวลา	รายละเอียด 	9.30 – 10.00 น.	Pre-opening I (ก่อนเปิดตลาดเช้า) ระบบคำนวณราคาเปิดของหลักทรัพย์ช...
Trade report แบบ Buy-in คืออะไร,1345195.txt,2.090528699235547,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  3.	ประเภทของตราสารทุน ตราสารทุนสามารถแบ่งออกเป็น 2 ประเภท คือ 1.หุ้นสามัญ 2.หุ้นบุริมสิทธิ 3.1	หุ้นสามัญ (Common Stock)  ซึ่งคนทั่วไปมักเรียกสั้นๆ ว่า “...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345202.txt,6.251284433320607,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345187.txt,3.4195496199812574,ตลาดหลักทรัพย์แห่งประเทศไทย  7.	การเปิดบัญชีซื้อขายหลักทรัพย์ 7.1	หลักเกณฑ์ในการเปิดบัญชีซื้อขายหลักทรัพย์ บริษัทหลักทรัพย์มีหน้าที่กำหนดขั้นตอน พิจารณาคำขอเปิดบัญชี รวมถึงทำสัญญาเป็นลายลักษณ์อักษรกับ...
สิ่งที่ AIMC นำมาเปรียบเทียบคืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345159.txt,7.726841898686619,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  2.	ผู้ที่มีส่วนเกี่ยวข้องกับกองทุนรวม แบ่งออกเป็น 3 กลุ่มใหญ่ ดังนี้ 2.1	กลุ่มผู้ประกอบการและผู้เกี่ยวข้องกับผู้ประกอบการ 	1.	บริษัทจัดการกองทุน (บลจ.) ทำหน้าที่จัด...
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345202.txt,7.567556148093449,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
การจัดอันดับของ Morningstar Thailand มีวิธีการจัดอย่างไร,1345171.txt,2.6951490551995834,ความรู้พื้นฐานของตราสารหนี้  3.	องค์ประกอบ และชื่อย่อของตราสารหนี้ 3.1	องค์ประกอบของตราสารหนี้ 	1.	มูลค่าหน้าตั๋ว/มูลค่าที่ตราไว้ (Face Value/Par Value) คือ เงินที่ผู้ลงทุนจะได้รับคืนเมื่อครบกำหนด ซึ่...
Corporate Action คืออะไร,1345198.txt,5.766604533549073,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
Corporate Action คืออะไร,1345176.txt,3.205106860452866,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
Corporate Action คืออะไร,1345158.txt,1.812398238707057,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  1.	ลักษณะของกองทุนรวม 1.1	ความหมายของกองทุนรวม 	กองทุนรวม คือ เครื่องมือการลงทุนทางอ้อมของผู้ลงทุน ที่มีหน้าที่นำเงินลงทุนจากผู้ลงทุนหลายๆ คน ไปลงทุนในสินทรัพย์ประเ...
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
หน้าที่ของผู้สอบบัญชีกองทุนรวมคืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
สิทธิการเรียกร้องของตราสารทุน คืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ค่าธรรมเนียมการสับเปลี่ยนออก คืออะไร,1345155.txt,3.664656706089584,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  1.	การพิจารณาเลือกกองทุนรวม เพื่อให้ได้กองทุนรวมที่เหมาะสมกับผู้ลงทุนและจังหวะในการลงทุนนั้น จะต้องวิเคราะห์ทั้งตัวผู้ลงทุน, ข้อมูลกองทุน และสภาพแวดล้อมการลง..."
ค่าธรรมเนียมการสับเปลี่ยนออก คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ค่าธรรมเนียมการสับเปลี่ยนออก คืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
เทียบกับเกณฑ์มาตรฐาน (Benchmark) มีอะไรบ้าง,1345202.txt,6.739584111459538,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
เทียบกับเกณฑ์มาตรฐาน (Benchmark) มีอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
เทียบกับเกณฑ์มาตรฐาน (Benchmark) มีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การลงทุนคืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
การลงทุนคืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
การลงทุนคืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
หาก YTM เพิ่มขึ้นจนราคาควรจะต่ำกว่า Put Price ผู้ลงทุนจะเป็นอย่างไร,1345145.txt,20.462635327966744,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  4.	ความสัมพันธ์ระหว่างอัตราผลตอบแทนกับราคาตราสารหนี้ 4.1	ความสัมพันธ์ระหว่างอัตราผลตอบแทนถึงวันครบกำหนด (YTM) กับ ราคาตราสารหนี้ทั่วไป มีความสัมพันธ์แบบผ...
หาก YTM เพิ่มขึ้นจนราคาควรจะต่ำกว่า Put Price ผู้ลงทุนจะเป็นอย่างไร,1345144.txt,8.263710318577576,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  3.	การคำนวณอัตราผลตอบแทนของตราสารหนี้ อัตราผลตอบแทนของตราสารหนี้มีหลายรูปแบบ ซึ่งแต่ละรูปแบบสามารถคำนวณได้ดังนี้ 3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yi...
หาก YTM เพิ่มขึ้นจนราคาควรจะต่ำกว่า Put Price ผู้ลงทุนจะเป็นอย่างไร,1345176.txt,6.152542248613866,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
