artifact_id,artifact_type,renderer_template_id,template_version,stored_page_index,output_path,extension,page_kind,source_fact_table,source_row_id_count,visible_field_count,visible_fields
VI-V-002-INV-2568-277482,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-277482.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-277723,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-277723.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-281537,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-281537.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-295319,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-295319.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-299955,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-299955.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-309823,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-309823.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-323214,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-323214.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-323301,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-323301.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-329285,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-329285.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-34274,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-34274.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-349728,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-349728.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-388693,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-388693.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-390186,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-390186.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-39538,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-39538.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-440076,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-440076.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-45243,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-45243.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-461989,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-461989.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-474274,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-474274.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-477174,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-477174.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-508618,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-508618.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-516937,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-516937.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-529698,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-529698.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-530268,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-530268.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-533872,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-533872.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-540735,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-540735.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-54287,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-54287.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-553526,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-553526.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-572876,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-572876.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-593846,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-593846.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-599972,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-599972.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-61892,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-07/VI-V-002-INV-2568-61892.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-619877,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-07/VI-V-002-INV-2568-619877.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-627822,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-627822.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-628362,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-07/VI-V-002-INV-2568-628362.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-643249,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-07/VI-V-002-INV-2568-643249.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-646772,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-646772.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-648798,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-648798.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-655058,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-655058.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-658413,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-658413.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-666940,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-666940.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-668633,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-668633.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-689697,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-689697.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-696570,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-696570.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-696982,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-12/VI-V-002-INV-2568-696982.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-711119,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-711119.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-721678,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-721678.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-72284,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-72284.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-723521,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-723521.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-743374,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-743374.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-759788,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-759788.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-760760,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-02/VI-V-002-INV-2568-760760.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-765630,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-765630.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-775405,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-775405.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-777091,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-777091.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-783715,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-12/VI-V-002-INV-2568-783715.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-786349,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-786349.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-789380,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-789380.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-790980,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-12/VI-V-002-INV-2568-790980.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-817232,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-817232.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-820592,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-820592.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-826679,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-05/VI-V-002-INV-2568-826679.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-868766,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-868766.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-875164,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-875164.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-885315,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-10/VI-V-002-INV-2568-885315.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-890691,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-12/VI-V-002-INV-2568-890691.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-893185,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-01/VI-V-002-INV-2568-893185.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-928590,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-11/VI-V-002-INV-2568-928590.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-931703,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-06/VI-V-002-INV-2568-931703.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-949119,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-949119.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-95406,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-08/VI-V-002-INV-2568-95406.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-95892,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-95892.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-95981,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-09/VI-V-002-INV-2568-95981.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-962339,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-962339.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-970703,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-04/VI-V-002-INV-2568-970703.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-972954,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-07/VI-V-002-INV-2568-972954.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-976526,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-976526.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-002-INV-2568-978859,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2025-03/VI-V-002-INV-2568-978859.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-006-INV-2567-02257,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2024-03/VI-V-006-INV-2567-02257.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-006-INV-2567-1003713,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2024-06/VI-V-006-INV-2567-1003713.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-006-INV-2567-1006621,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2024-02/VI-V-006-INV-2567-1006621.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-006-INV-2567-1010219,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2024-04/VI-V-006-INV-2567-1010219.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
VI-V-006-INV-2567-1023633,vendor_invoice,vendor_invoice_a4,v1,0,renders/vendor_invoice/2024-02/VI-V-006-INV-2567-1023633.png,.png,page,FACT_VENDOR_PAYMENT,1,7,"('payment_id', 'vendor_id', 'vendor_invoice_id', 'invoice_period_start', 'invoice_period_end', 'paid_amount_thb', 'business_event_date')"
