store_id,date,promo_product_count,promo_campaign_count,max_discount,mean_discount
18,2024-01-16,19,19,15,15.0
18,2023-12-30,19,19,25,25.0
18,2024-01-07,19,19,15,15.0
18,2024-01-08,19,19,15,15.0
1,2023-12-14,19,19,15,15.0
15,2023-01-23,19,19,30,30.0
15,2023-01-24,19,19,30,30.0
15,2023-01-25,19,19,30,30.0
15,2023-01-26,19,19,30,30.0
15,2023-01-27,19,19,30,30.0
15,2023-01-28,19,19,30,30.0
15,2023-01-29,19,19,30,30.0
15,2023-01-30,19,19,30,30.0
17,2023-10-25,18,19,25,12.368421052631579
17,2023-10-26,18,19,25,12.368421052631579
10,2024-11-01,17,19,50,43.421052631578945
10,2024-11-02,17,19,50,43.421052631578945
17,2023-12-17,19,19,10,10.0
17,2023-12-18,19,19,10,10.0
3,2023-07-13,19,19,30,30.0
17,2023-12-14,19,19,10,10.0
17,2023-12-15,19,19,10,10.0
17,2023-12-16,19,19,10,10.0
3,2023-04-23,19,19,35,35.0
3,2023-04-24,19,19,35,35.0
3,2023-04-25,19,19,35,35.0
3,2023-04-26,19,19,35,35.0
3,2023-04-27,19,19,35,35.0
3,2023-04-28,19,19,35,35.0
15,2023-01-31,19,19,30,30.0
15,2023-02-01,19,19,30,30.0
1,2023-12-15,19,19,15,15.0
11,2023-03-22,16,19,50,42.89473684210526
11,2023-03-23,16,19,50,42.89473684210526
18,2024-09-30,19,19,20,20.0
20,2024-08-30,19,19,20,20.0
20,2024-09-02,19,19,20,20.0
20,2024-09-03,19,19,20,20.0
20,2024-09-04,19,19,20,20.0
20,2024-09-05,19,19,20,20.0
1,2023-04-14,18,18,20,20.0
1,2023-04-13,18,18,20,20.0
1,2023-04-12,18,18,20,20.0
1,2023-04-11,18,18,20,20.0
10,2023-07-10,18,18,35,35.0
10,2023-07-09,18,18,35,35.0
10,2023-07-08,18,18,35,35.0
10,2023-07-07,18,18,35,35.0
10,2023-07-15,18,18,35,35.0
17,2024-06-13,18,18,50,40.0
7,2024-02-05,18,18,35,35.0
2,2023-12-29,17,18,35,29.444444444444443
2,2023-12-28,17,18,35,29.444444444444443
9,2024-11-20,18,18,40,40.0
9,2024-11-19,18,18,40,40.0
9,2024-11-18,18,18,40,40.0
14,2023-01-23,18,18,25,25.0
19,2024-04-25,17,18,30,30.0
19,2024-04-24,17,18,30,30.0
14,2023-01-13,18,18,25,25.0
14,2023-01-12,18,18,25,25.0
14,2023-12-24,18,18,40,40.0
19,2024-04-23,17,18,30,30.0
15,2024-05-25,17,18,30,26.666666666666668
15,2024-05-24,17,18,30,26.666666666666668
14,2023-12-26,18,18,40,40.0
9,2024-08-30,18,18,30,30.0
5,2023-11-30,18,18,35,35.0
4,2023-03-06,18,18,30,30.0
12,2024-02-11,18,18,10,10.0
12,2024-02-10,18,18,10,10.0
12,2024-02-09,18,18,10,10.0
2,2023-01-24,18,18,40,40.0
4,2023-03-07,18,18,30,30.0
12,2024-02-08,18,18,10,10.0
2,2023-02-06,18,18,40,40.0
5,2023-11-29,18,18,35,35.0
5,2023-11-28,18,18,35,35.0
5,2023-11-27,18,18,35,35.0
11,2023-08-18,18,18,20,13.333333333333334
14,2024-01-05,18,18,40,40.0
14,2024-01-04,18,18,40,40.0
14,2024-01-03,18,18,40,40.0
14,2024-01-02,18,18,40,40.0
14,2024-01-01,18,18,40,40.0
14,2023-12-31,18,18,40,40.0
14,2023-12-30,18,18,40,40.0
14,2023-12-29,18,18,40,40.0
14,2023-12-28,18,18,40,40.0
14,2023-12-27,18,18,40,40.0
19,2024-03-20,18,18,25,25.0
19,2024-03-19,18,18,25,25.0
19,2024-03-18,18,18,25,25.0
19,2024-03-17,18,18,25,25.0
19,2024-03-16,18,18,25,25.0
19,2024-03-15,18,18,25,25.0
19,2024-03-14,18,18,25,25.0
19,2024-03-13,18,18,25,25.0
19,2024-03-12,18,18,25,25.0
19,2024-03-11,18,18,25,25.0
19,2023-10-01,18,18,25,25.0
19,2023-09-30,18,18,25,25.0
19,2024-12-11,16,18,50,44.166666666666664
19,2024-12-10,16,18,50,44.166666666666664
19,2024-12-09,16,18,50,44.166666666666664
19,2024-12-08,16,18,50,44.166666666666664
19,2024-12-07,16,18,50,44.166666666666664
19,2024-12-14,16,18,50,44.166666666666664
19,2024-12-13,16,18,50,44.166666666666664
19,2024-12-12,16,18,50,44.166666666666664
5,2023-12-06,18,18,35,35.0
5,2023-12-05,18,18,35,35.0
5,2023-12-04,18,18,35,35.0
5,2023-12-03,18,18,35,35.0
5,2023-12-02,18,18,35,35.0
5,2023-12-01,18,18,35,35.0
9,2024-09-09,18,18,30,30.0
9,2024-09-08,18,18,30,30.0
20,2023-02-27,18,18,25,25.0
20,2023-02-22,18,18,25,25.0
20,2023-02-21,18,18,25,25.0
7,2023-08-05,17,18,50,50.0
20,2023-02-28,18,18,25,25.0
20,2023-02-20,18,18,25,25.0
9,2024-09-07,18,18,30,30.0
9,2024-09-06,18,18,30,30.0
14,2023-01-22,18,18,25,25.0
14,2023-01-21,18,18,25,25.0
14,2023-01-20,18,18,25,25.0
14,2023-01-16,18,18,25,25.0
14,2023-01-15,18,18,25,25.0
14,2023-01-14,18,18,25,25.0
9,2024-09-05,18,18,30,30.0
9,2024-09-04,18,18,30,30.0
9,2024-09-03,18,18,30,30.0
9,2024-09-02,18,18,30,30.0
17,2024-02-20,18,18,50,44.166666666666664
17,2024-02-19,18,18,50,44.166666666666664
17,2024-02-18,18,18,50,44.166666666666664
18,2023-02-07,16,18,20,15.833333333333334
15,2023-08-24,15,18,50,35.0
17,2024-02-21,18,18,50,44.166666666666664
13,2023-07-25,18,18,25,25.0
14,2023-12-25,18,18,40,40.0
11,2023-08-17,18,18,20,13.333333333333334
5,2023-12-08,18,18,35,35.0
5,2023-12-07,18,18,35,35.0
10,2023-07-14,18,18,35,35.0
10,2023-07-13,18,18,35,35.0
10,2023-07-12,18,18,35,35.0
10,2023-07-11,18,18,35,35.0
17,2024-06-20,18,18,50,40.0
17,2024-06-19,18,18,50,40.0
17,2024-06-18,18,18,50,40.0
15,2023-05-09,18,18,40,40.0
15,2023-05-08,18,18,40,40.0
15,2023-05-07,18,18,40,40.0
19,2024-01-31,18,18,25,25.0
19,2024-01-30,18,18,25,25.0
19,2024-01-29,18,18,25,25.0
19,2024-01-28,18,18,25,25.0
19,2024-01-27,18,18,25,25.0
19,2024-01-26,18,18,25,25.0
17,2024-06-17,18,18,50,40.0
17,2024-06-16,18,18,50,40.0
17,2024-06-15,18,18,50,40.0
17,2024-06-14,18,18,50,40.0
1,2023-04-15,18,18,20,20.0
9,2023-05-17,17,17,50,50.0
9,2023-08-31,16,17,35,33.23529411764706
9,2023-09-01,16,17,35,33.23529411764706
17,2024-08-25,17,17,50,50.0
17,2024-08-26,17,17,50,50.0
17,2024-08-27,17,17,50,50.0
9,2023-05-18,17,17,50,50.0
9,2023-01-31,17,17,10,10.0
15,2024-06-24,17,17,50,50.0
15,2024-06-25,17,17,50,50.0
15,2024-06-26,17,17,50,50.0
15,2024-06-27,17,17,50,50.0
11,2023-04-19,17,17,10,10.0
11,2023-04-20,17,17,10,10.0
11,2023-04-21,17,17,10,10.0
11,2023-04-22,17,17,10,10.0
11,2023-04-23,17,17,10,10.0
11,2023-04-24,17,17,10,10.0
11,2023-04-25,17,17,10,10.0
19,2024-02-07,17,17,40,40.0
19,2024-02-08,17,17,40,40.0
19,2024-02-09,17,17,40,40.0
11,2023-04-26,17,17,10,10.0
11,2023-04-27,17,17,10,10.0
11,2023-04-28,17,17,10,10.0
7,2024-09-07,17,17,50,50.0
7,2024-09-08,17,17,50,50.0
15,2024-06-28,17,17,50,50.0
15,2024-06-22,17,17,50,50.0
15,2024-06-23,17,17,50,50.0
19,2024-02-10,17,17,40,40.0
11,2023-01-12,17,17,10,10.0
11,2023-01-13,17,17,10,10.0
11,2023-01-14,17,17,10,10.0
11,2023-01-15,17,17,10,10.0
11,2023-01-16,17,17,10,10.0
19,2024-02-05,17,17,40,40.0
19,2024-02-06,17,17,40,40.0
10,2024-12-17,17,17,35,35.0
10,2024-12-18,17,17,35,35.0
10,2024-12-20,17,17,35,35.0
10,2024-12-21,17,17,35,35.0
10,2024-12-22,17,17,35,35.0
10,2024-12-23,17,17,35,35.0
10,2024-12-24,17,17,35,35.0
11,2023-01-08,17,17,10,10.0
15,2024-09-19,16,17,30,17.647058823529413
15,2024-09-20,16,17,30,17.647058823529413
15,2024-09-21,16,17,30,17.647058823529413
15,2024-09-22,16,17,30,17.647058823529413
15,2024-09-23,16,17,30,17.647058823529413
15,2024-09-24,16,17,30,17.647058823529413
14,2023-02-22,17,17,50,50.0
14,2023-02-23,17,17,50,50.0
14,2023-02-24,17,17,50,50.0
11,2023-01-09,17,17,10,10.0
11,2023-01-10,17,17,10,10.0
10,2024-10-23,17,17,50,50.0
10,2024-10-24,17,17,50,50.0
10,2024-10-25,17,17,50,50.0
10,2024-10-26,17,17,50,50.0
11,2023-01-11,17,17,10,10.0
19,2024-04-27,15,17,30,17.058823529411764
19,2024-04-28,15,17,30,17.058823529411764
15,2024-06-19,17,17,50,50.0
15,2024-06-20,17,17,50,50.0
15,2024-06-21,17,17,50,50.0
10,2024-12-19,17,17,35,35.0
7,2023-02-08,17,17,50,50.0
5,2024-01-08,14,17,25,17.352941176470587
10,2024-10-20,17,17,50,50.0
10,2024-10-21,17,17,50,50.0
10,2024-10-22,17,17,50,50.0
19,2024-04-29,15,17,30,17.058823529411764
19,2024-04-30,15,17,30,17.058823529411764
19,2024-05-01,15,17,30,17.058823529411764
14,2024-07-10,16,17,20,20.0
14,2024-07-11,16,17,20,20.0
5,2024-08-23,17,17,25,24.11764705882353
14,2024-07-08,16,17,20,20.0
14,2024-07-09,16,17,20,20.0
6,2023-04-27,17,17,50,50.0
4,2023-09-17,17,17,50,50.0
16,2023-10-02,17,17,35,33.23529411764706
16,2023-10-03,17,17,35,33.23529411764706
16,2023-10-04,17,17,35,33.23529411764706
16,2023-10-05,17,17,35,33.23529411764706
16,2023-10-06,17,17,35,33.23529411764706
16,2023-10-07,17,17,35,33.23529411764706
16,2023-10-08,17,17,35,33.23529411764706
14,2023-02-25,17,17,50,50.0
14,2024-09-06,17,17,10,10.0
14,2024-09-07,17,17,10,10.0
14,2024-09-08,17,17,10,10.0
14,2024-09-09,17,17,10,10.0
14,2024-09-11,17,17,10,10.0
14,2024-08-30,17,17,10,10.0
14,2024-08-31,17,17,10,10.0
14,2024-09-01,17,17,10,10.0
14,2024-09-02,17,17,10,10.0
14,2024-09-03,17,17,10,10.0
14,2024-09-04,17,17,10,10.0
4,2023-09-16,17,17,50,50.0
14,2024-09-05,17,17,10,10.0
6,2024-11-05,17,17,40,40.0
6,2024-11-06,17,17,40,40.0
6,2024-12-05,17,17,50,45.588235294117645
6,2024-12-06,17,17,50,45.588235294117645
6,2023-04-28,17,17,50,50.0
6,2023-04-29,17,17,50,50.0
6,2023-04-30,17,17,50,50.0
6,2023-05-01,17,17,50,50.0
6,2023-05-02,17,17,50,50.0
4,2024-09-20,17,17,25,25.0
14,2024-12-05,17,17,20,20.0
14,2024-12-06,17,17,20,20.0
14,2024-09-10,17,17,10,10.0
2,2024-05-06,17,17,50,50.0
2,2024-05-07,17,17,50,50.0
6,2024-11-02,17,17,40,40.0
6,2024-11-03,17,17,40,40.0
6,2024-11-04,17,17,40,40.0
18,2024-08-17,17,17,50,50.0
18,2024-08-18,17,17,50,50.0
2,2024-07-20,17,17,50,50.0
2,2024-07-21,17,17,50,50.0
2,2024-07-22,17,17,50,50.0
1,2024-05-14,17,17,35,35.0
1,2024-05-15,17,17,35,35.0
10,2024-03-16,17,17,10,10.0
11,2024-02-05,17,17,50,50.0
11,2024-02-06,17,17,50,50.0
11,2024-02-07,17,17,50,50.0
11,2024-02-08,17,17,50,50.0
11,2024-02-09,17,17,50,50.0
11,2024-02-10,17,17,50,50.0
11,2024-02-11,17,17,50,50.0
19,2023-05-28,17,17,35,35.0
10,2024-03-17,17,17,10,10.0
10,2024-03-18,17,17,10,10.0
14,2024-12-07,17,17,20,20.0
14,2024-12-08,17,17,20,20.0
2,2024-07-23,17,17,50,50.0
17,2023-09-02,17,17,50,44.705882352941174
17,2023-09-03,17,17,50,44.705882352941174
17,2023-09-04,17,17,50,44.705882352941174
17,2023-09-05,17,17,50,44.705882352941174
17,2023-09-06,17,17,50,44.705882352941174
17,2023-09-07,17,17,50,44.705882352941174
18,2024-08-29,17,17,50,50.0
18,2024-08-19,17,17,50,50.0
11,2024-02-02,17,17,50,50.0
11,2024-02-03,17,17,50,50.0
11,2024-02-04,17,17,50,50.0
11,2024-07-27,17,17,15,15.0
11,2024-07-28,17,17,15,15.0
11,2024-07-29,17,17,15,15.0
10,2023-01-15,17,17,50,50.0
10,2023-01-16,17,17,50,50.0
18,2024-08-20,17,17,50,50.0
18,2024-08-21,17,17,50,50.0
18,2024-08-22,17,17,50,50.0
18,2024-08-23,17,17,50,50.0
18,2024-08-24,17,17,50,50.0
18,2024-08-25,17,17,50,50.0
18,2024-08-26,17,17,50,50.0
18,2024-08-28,17,17,50,50.0
10,2024-03-19,17,17,10,10.0
9,2023-05-11,17,17,50,50.0
9,2023-05-12,17,17,50,50.0
9,2023-05-13,17,17,50,50.0
9,2023-05-14,17,17,50,50.0
9,2023-05-15,17,17,50,50.0
9,2023-01-26,17,17,10,10.0
6,2024-03-05,17,17,50,50.0
6,2024-03-07,17,17,50,50.0
6,2024-03-08,17,17,50,50.0
6,2024-03-09,17,17,50,50.0
1,2024-03-06,17,17,50,50.0
9,2023-09-02,16,17,35,33.23529411764706
9,2023-09-03,16,17,35,33.23529411764706
9,2023-09-04,16,17,35,33.23529411764706
9,2023-09-05,16,17,35,33.23529411764706
9,2023-09-06,16,17,35,33.23529411764706
9,2023-09-07,16,17,35,33.23529411764706
18,2024-12-15,17,17,15,15.0
19,2023-02-05,17,17,50,46.470588235294116
18,2024-08-30,17,17,50,50.0
17,2024-08-28,17,17,50,50.0
17,2024-08-29,17,17,50,50.0
17,2024-08-30,17,17,50,50.0
17,2024-08-31,17,17,50,50.0
17,2024-09-01,17,17,50,50.0
9,2023-01-27,17,17,10,10.0
9,2023-01-28,17,17,10,10.0
9,2023-01-29,17,17,10,10.0
9,2023-01-30,17,17,10,10.0
8,2024-07-08,17,17,20,20.0
8,2024-07-09,17,17,20,20.0
17,2024-08-24,17,17,50,50.0
1,2023-04-28,17,17,20,20.0
1,2023-05-03,17,17,20,20.0
9,2023-05-10,17,17,50,50.0
9,2023-05-16,17,17,50,50.0
15,2023-07-06,16,16,50,50.0
15,2023-07-08,16,16,50,50.0
15,2023-07-09,16,16,50,50.0
20,2024-05-17,16,16,10,10.0
15,2023-07-15,16,16,50,50.0
15,2023-07-14,16,16,50,50.0
15,2023-07-13,16,16,50,50.0
15,2023-07-12,16,16,50,50.0
15,2023-07-11,16,16,50,50.0
15,2023-07-10,16,16,50,50.0
17,2024-08-21,16,16,30,30.0
17,2024-08-20,16,16,30,30.0
17,2024-07-17,16,16,25,25.0
17,2024-07-16,16,16,25,25.0
17,2024-06-25,15,16,35,29.375
17,2024-06-24,15,16,35,29.375
9,2023-04-03,16,16,50,42.5
11,2024-08-06,16,16,10,10.0
11,2024-08-05,16,16,10,10.0
11,2024-08-04,16,16,10,10.0
11,2024-08-03,16,16,10,10.0
11,2024-08-02,16,16,10,10.0
4,2023-05-18,15,16,10,10.0
4,2023-05-17,15,16,10,10.0
4,2023-04-07,16,16,25,25.0
7,2023-11-09,16,16,50,50.0
4,2023-05-23,15,16,10,10.0
4,2023-05-22,15,16,10,10.0
4,2023-05-21,15,16,10,10.0
4,2023-05-20,15,16,10,10.0
9,2023-04-05,16,16,50,42.5
9,2023-04-04,16,16,50,42.5
15,2023-07-19,16,16,50,50.0
15,2023-07-18,16,16,50,50.0
15,2023-07-17,16,16,50,50.0
6,2024-02-16,14,16,30,26.25
20,2023-09-02,16,16,50,50.0
20,2023-09-01,16,16,50,50.0
6,2024-02-15,14,16,30,26.25
11,2024-08-14,16,16,10,10.0
4,2023-05-19,15,16,10,10.0
14,2023-07-06,16,16,25,25.0
14,2023-07-05,16,16,25,25.0
14,2023-07-04,16,16,25,25.0
2,2023-09-11,16,16,50,50.0
20,2023-09-22,16,16,20,20.0
20,2023-09-21,16,16,20,20.0
10,2023-10-04,16,16,50,50.0
10,2023-10-03,16,16,50,50.0
10,2023-10-02,16,16,50,50.0
10,2023-10-01,16,16,50,50.0
10,2023-09-30,16,16,50,50.0
10,2023-09-29,16,16,50,50.0
7,2023-11-10,16,16,50,50.0
4,2023-07-05,16,16,50,42.1875
13,2023-09-21,16,16,10,10.0
13,2023-09-20,16,16,10,10.0
13,2023-09-18,16,16,10,10.0
13,2023-09-17,16,16,10,10.0
13,2023-09-16,16,16,10,10.0
12,2024-11-15,16,16,35,35.0
12,2024-11-14,16,16,35,35.0
13,2023-11-03,16,16,30,25.3125
13,2023-11-02,16,16,30,25.3125
9,2024-03-01,16,16,50,50.0
13,2023-09-24,16,16,10,10.0
13,2023-09-23,16,16,10,10.0
13,2023-09-22,16,16,10,10.0
5,2023-07-03,16,16,50,50.0
4,2023-07-02,16,16,50,42.1875
16,2023-02-04,16,16,50,50.0
5,2023-07-07,16,16,50,50.0
17,2023-10-24,16,16,25,11.875
17,2023-10-23,16,16,25,11.875
17,2023-10-22,16,16,25,11.875
3,2024-02-09,16,16,25,25.0
3,2024-02-08,16,16,25,25.0
3,2024-02-07,16,16,25,25.0
5,2023-07-08,16,16,50,50.0
18,2023-07-29,16,16,50,50.0
18,2023-07-28,16,16,50,50.0
20,2023-01-11,16,16,40,40.0
20,2023-01-10,16,16,40,40.0
20,2023-01-09,16,16,40,40.0
20,2023-01-08,16,16,40,40.0
20,2023-01-07,16,16,40,40.0
20,2023-01-06,16,16,40,40.0
4,2023-04-05,16,16,25,25.0
4,2023-04-04,16,16,25,25.0
4,2023-04-03,16,16,25,25.0
2,2023-04-21,16,16,40,40.0
2,2023-04-20,16,16,40,40.0
2,2023-04-19,16,16,40,40.0
4,2023-07-04,16,16,50,42.1875
4,2023-07-03,16,16,50,42.1875
5,2023-07-06,16,16,50,50.0
5,2023-07-05,16,16,50,50.0
5,2023-07-04,16,16,50,50.0
18,2023-07-27,16,16,50,50.0
18,2023-07-26,16,16,50,50.0
6,2023-07-06,16,16,35,35.0
6,2023-07-05,16,16,35,35.0
6,2023-07-04,16,16,35,35.0
6,2023-07-13,16,16,35,35.0
6,2023-07-12,16,16,35,35.0
6,2023-07-11,16,16,35,35.0
6,2023-07-10,16,16,35,35.0
18,2023-10-24,16,16,50,50.0
18,2023-10-23,16,16,50,50.0
18,2023-10-22,16,16,50,50.0
18,2023-10-21,16,16,50,50.0
14,2024-03-20,16,16,50,50.0
15,2024-12-14,15,16,25,25.0
15,2024-12-13,15,16,25,25.0
14,2023-11-07,16,16,10,10.0
14,2023-11-06,16,16,10,10.0
15,2024-12-12,15,16,25,25.0
4,2023-04-06,16,16,25,25.0
11,2023-07-08,16,16,50,50.0
11,2023-07-07,16,16,50,50.0
14,2024-03-19,16,16,50,50.0
18,2024-07-15,16,16,50,50.0
14,2024-03-22,16,16,50,50.0
14,2024-03-21,16,16,50,50.0
6,2023-07-09,16,16,35,35.0
6,2023-07-08,16,16,35,35.0
6,2023-07-07,16,16,35,35.0
3,2024-07-04,16,16,10,10.0
3,2024-07-03,16,16,10,10.0
3,2024-07-02,16,16,10,10.0
12,2024-05-19,16,16,35,35.0
12,2024-05-18,16,16,35,35.0
12,2024-05-17,16,16,35,35.0
12,2024-03-24,16,16,20,20.0
18,2023-10-30,16,16,50,50.0
18,2023-10-29,16,16,50,50.0
18,2023-10-28,16,16,50,50.0
18,2023-10-27,16,16,50,50.0
18,2023-10-26,16,16,50,50.0
18,2023-10-25,16,16,50,50.0
12,2024-05-20,16,16,35,35.0
19,2024-03-23,16,16,40,40.0
19,2024-03-22,16,16,40,40.0
12,2023-04-08,16,16,50,50.0
12,2023-04-07,16,16,50,50.0
9,2024-05-31,16,16,50,50.0
11,2023-04-17,16,16,15,15.0
11,2023-07-06,16,16,50,50.0
11,2023-07-05,16,16,50,50.0
11,2023-07-04,16,16,50,50.0
11,2023-07-03,16,16,50,50.0
11,2023-07-02,16,16,50,50.0
11,2023-07-01,16,16,50,50.0
14,2024-03-23,16,16,50,50.0
8,2024-12-11,15,16,40,35.0
14,2024-07-23,16,16,50,50.0
14,2024-07-22,16,16,50,50.0
10,2024-06-03,16,16,35,35.0
10,2024-06-02,16,16,35,35.0
10,2024-06-01,16,16,35,35.0
14,2024-07-26,16,16,50,50.0
14,2024-07-25,16,16,50,50.0
14,2024-07-24,16,16,50,50.0
10,2024-05-31,16,16,35,35.0
10,2024-05-30,16,16,35,35.0
10,2024-05-29,16,16,35,35.0
10,2024-05-28,16,16,35,35.0
15,2024-03-16,16,16,50,50.0
15,2024-03-15,16,16,50,50.0
15,2024-03-14,16,16,50,50.0
15,2024-03-13,16,16,50,50.0
19,2024-05-29,16,16,10,10.0
19,2024-05-28,16,16,10,10.0
19,2024-05-27,16,16,10,10.0
3,2024-11-18,13,16,50,42.5
3,2024-11-17,13,16,50,42.5
3,2024-11-16,13,16,50,42.5
3,2024-11-15,13,16,50,42.5
2,2024-04-24,16,16,50,50.0
2,2024-04-23,16,16,50,50.0
2,2024-04-22,16,16,50,50.0
12,2024-03-23,16,16,20,20.0
12,2024-03-22,16,16,20,20.0
12,2024-03-21,16,16,20,20.0
3,2024-07-15,16,16,10,10.0
3,2024-07-14,16,16,10,10.0
3,2024-07-13,16,16,10,10.0
3,2024-07-12,16,16,10,10.0
3,2024-07-07,16,16,10,10.0
3,2024-07-06,16,16,10,10.0
3,2024-07-05,16,16,10,10.0
15,2024-03-24,16,16,50,50.0
15,2024-03-23,16,16,50,50.0
15,2024-03-22,16,16,50,50.0
15,2024-03-21,16,16,50,50.0
15,2024-03-20,16,16,50,50.0
15,2024-03-19,16,16,50,50.0
15,2024-03-18,16,16,50,50.0
15,2024-03-17,16,16,50,50.0
3,2024-07-11,16,16,10,10.0
3,2024-07-10,16,16,10,10.0
3,2024-07-09,16,16,10,10.0
3,2024-07-08,16,16,10,10.0
20,2024-05-18,16,16,10,10.0
20,2024-05-09,16,16,10,10.0
20,2024-05-08,16,16,10,10.0
20,2024-02-22,16,16,20,20.0
20,2024-02-21,16,16,20,20.0
20,2024-02-20,16,16,20,20.0
20,2024-02-19,16,16,20,20.0
20,2024-02-18,16,16,20,20.0
10,2023-07-04,16,16,15,15.0
10,2023-07-03,16,16,15,15.0
10,2023-06-03,16,16,50,50.0
10,2023-06-02,16,16,50,50.0
15,2023-07-16,16,16,50,50.0
7,2023-11-08,16,16,50,50.0
7,2023-11-07,16,16,50,50.0
7,2023-11-06,16,16,50,50.0
7,2023-10-29,16,16,50,50.0
15,2023-07-07,16,16,50,50.0
20,2024-05-21,16,16,10,10.0
20,2024-05-20,16,16,10,10.0
20,2024-05-19,16,16,10,10.0
10,2023-06-01,16,16,50,50.0
10,2023-05-31,16,16,50,50.0
10,2023-05-30,16,16,50,50.0
10,2023-05-29,16,16,50,50.0
10,2023-05-28,16,16,50,50.0
10,2023-05-27,16,16,50,50.0
1,2023-01-17,13,15,50,46.666666666666664
16,2023-04-26,15,15,35,31.666666666666668
20,2024-04-08,14,15,50,36.0
1,2023-01-19,13,15,50,46.666666666666664
1,2023-01-18,13,15,50,46.666666666666664
8,2023-01-04,15,15,50,50.0
8,2023-01-05,15,15,50,50.0
8,2023-01-06,15,15,50,50.0
8,2023-01-07,15,15,50,50.0
12,2023-08-14,15,15,30,30.0
12,2023-08-15,15,15,30,30.0
12,2023-08-16,15,15,30,30.0
12,2023-08-17,15,15,30,30.0
12,2023-08-18,15,15,30,30.0
12,2023-08-19,15,15,30,30.0
5,2024-10-06,15,15,50,50.0
5,2024-10-07,15,15,50,50.0
5,2024-10-08,15,15,50,50.0
5,2024-10-09,15,15,50,50.0
5,2024-10-10,15,15,50,50.0
5,2024-10-11,15,15,50,50.0
5,2024-10-12,15,15,50,50.0
8,2023-01-08,15,15,50,50.0
8,2023-01-09,15,15,50,50.0
8,2023-01-11,15,15,50,50.0
19,2024-08-18,15,15,50,43.333333333333336
19,2024-08-19,15,15,50,43.333333333333336
19,2024-08-20,15,15,50,43.333333333333336
18,2024-05-14,15,15,35,35.0
18,2024-05-15,15,15,35,35.0
18,2024-05-07,15,15,35,35.0
18,2024-05-08,15,15,35,35.0
12,2023-06-05,15,15,50,50.0
8,2023-01-10,15,15,50,50.0
14,2024-07-12,15,15,20,20.0
14,2024-07-13,15,15,20,20.0
12,2023-06-12,15,15,50,50.0
4,2024-11-16,15,15,50,50.0
4,2024-11-17,15,15,50,50.0
11,2023-04-05,15,15,15,15.0
11,2023-04-06,15,15,15,15.0
14,2024-07-14,15,15,20,20.0
12,2023-06-06,15,15,50,50.0
12,2023-06-07,15,15,50,50.0
12,2023-06-08,15,15,50,50.0
12,2023-06-09,15,15,50,50.0
12,2023-06-10,15,15,50,50.0
12,2023-06-11,15,15,50,50.0
18,2024-05-09,15,15,35,35.0
18,2024-05-10,15,15,35,35.0
18,2024-05-11,15,15,35,35.0
18,2024-05-12,15,15,35,35.0
18,2024-05-13,15,15,35,35.0
9,2024-10-18,15,15,50,50.0
11,2023-04-04,15,15,15,15.0
4,2024-11-18,15,15,50,50.0
17,2023-02-02,15,15,50,50.0
3,2024-05-29,15,15,40,40.0
3,2024-05-30,15,15,40,40.0
3,2024-05-31,15,15,40,40.0
10,2023-01-04,15,15,50,50.0
3,2024-06-01,15,15,40,40.0
3,2024-06-02,15,15,40,40.0
3,2024-06-03,15,15,40,40.0
3,2024-06-04,15,15,40,40.0
3,2024-06-05,15,15,40,40.0
3,2024-05-17,14,15,50,44.0
3,2024-05-18,14,15,50,44.0
3,2024-05-19,14,15,50,44.0
3,2024-05-20,14,15,50,44.0
3,2024-05-21,14,15,50,44.0
3,2024-03-08,15,15,50,50.0
10,2023-01-05,15,15,50,50.0
10,2023-01-06,15,15,50,50.0
10,2023-01-07,15,15,50,50.0
10,2023-01-08,15,15,50,50.0
12,2024-06-19,15,15,10,10.0
12,2024-06-24,15,15,10,10.0
12,2024-06-25,15,15,10,10.0
12,2024-06-13,15,15,10,10.0
12,2024-06-14,15,15,10,10.0
12,2024-06-15,15,15,10,10.0
12,2024-06-16,15,15,10,10.0
12,2024-06-17,15,15,10,10.0
12,2024-06-18,15,15,10,10.0
12,2024-06-28,15,15,10,10.0
5,2024-05-23,15,15,35,35.0
5,2024-05-24,15,15,35,35.0
16,2023-12-09,15,15,10,10.0
16,2023-12-10,15,15,10,10.0
16,2023-12-11,15,15,10,10.0
16,2023-12-12,15,15,10,10.0
16,2023-12-13,15,15,10,10.0
9,2024-05-20,15,15,50,50.0
9,2024-05-21,15,15,50,50.0
9,2024-05-22,15,15,50,50.0
4,2023-09-11,15,15,10,10.0
4,2023-09-04,15,15,10,10.0
4,2023-09-05,15,15,10,10.0
9,2023-08-19,15,15,40,40.0
9,2023-08-20,15,15,40,40.0
9,2023-08-21,15,15,40,40.0
9,2023-08-22,15,15,40,40.0
9,2023-08-23,15,15,40,40.0
9,2023-08-24,15,15,40,40.0
12,2024-06-29,15,15,10,10.0
3,2024-03-09,15,15,50,50.0
3,2024-03-10,15,15,50,50.0
3,2024-03-11,15,15,50,50.0
3,2024-03-12,15,15,50,50.0
4,2024-11-13,15,15,50,50.0
4,2024-11-14,15,15,50,50.0
4,2024-11-15,15,15,50,50.0
10,2024-04-07,15,15,15,15.0
10,2024-04-08,15,15,15,15.0
10,2024-04-09,15,15,15,15.0
10,2024-04-10,15,15,15,15.0
10,2024-04-11,15,15,15,15.0
