store_id,product_id,spell_id,stockout_days
1,10,682,1
11,20,40063,1
11,20,40065,1
11,20,40067,1
1,10,684,1
1,10,686,1
11,20,40073,1
11,20,40075,1
11,20,40077,1
11,20,40079,1
11,20,40081,1
11,20,40083,1
11,20,40085,1
11,21,40087,1
11,21,40089,1
1,10,690,1
1,10,692,1
1,10,694,1
1,10,696,1
11,21,40099,1
1,10,700,1
11,21,40103,1
11,21,40105,1
11,21,40107,1
11,21,40109,1
11,21,40111,1
11,21,40113,1
1,10,702,1
11,21,40117,1
11,21,40119,1
11,21,40121,1
1,10,704,1
11,21,40125,1
1,10,706,1
11,21,40129,1
1,10,708,1
11,21,40133,1
11,21,40135,1
11,21,40137,1
11,21,40139,1
11,21,40141,1
11,21,40143,1
11,21,40145,1
1,10,710,1
11,21,40149,1
11,21,40151,1
11,21,40153,1
11,22,40156,1
11,22,40158,1
11,22,40160,1
11,22,40162,1
11,22,40164,1
11,22,40166,1
1,10,712,1
11,22,40170,1
1,10,714,1
11,22,40174,1
11,22,40176,1
11,22,40178,1
1,10,716,1
1,10,722,1
11,22,40184,1
11,22,40186,1
11,22,40188,1
11,22,40190,1
11,22,40192,1
11,22,40194,1
11,22,40196,1
1,10,724,1
11,22,40200,1
11,22,40202,1
1,10,726,1
11,22,40206,1
11,22,40208,1
11,22,40210,1
11,22,40212,1
11,22,40214,1
11,22,40216,1
11,22,40218,1
11,23,40221,1
11,23,40223,1
11,23,40225,1
11,23,40227,1
11,23,40229,1
11,23,40231,1
11,23,40233,1
1,10,728,1
1,10,730,1
1,10,732,1
11,23,40241,1
11,23,40243,1
11,23,40245,1
1,10,734,1
11,23,40249,1
11,23,40251,1
11,23,40253,1
11,23,40255,1
11,23,40257,1
11,23,40259,1
11,23,40261,1
11,23,40263,1
11,23,40265,1
11,23,40267,1
11,23,40269,1
11,23,40271,1
1,10,736,1
11,23,40275,1
11,23,40277,1
1,10,738,1
11,23,40281,1
11,23,40283,1
1,10,740,1
11,23,40287,1
1,10,744,1
1,10,746,1
11,23,40293,1
1,10,748,1
11,23,40297,1
11,23,40299,1
11,23,40301,1
1,10,750,1
1,11,752,1
1,11,754,1
1,11,756,1
1,11,758,1
11,23,40313,1
11,23,40315,1
11,23,40317,1
11,23,40319,1
11,24,40322,1
11,24,40324,1
11,24,40326,1
11,24,40328,1
11,24,40330,1
11,24,40332,1
11,24,40334,1
1,11,762,1
11,24,40338,1
11,24,40340,1
11,24,40342,1
11,24,40344,1
1,11,764,1
11,24,40348,1
11,24,40350,1
11,24,40352,1
11,24,40354,1
1,11,766,1
1,11,770,1
1,11,772,1
11,24,40362,1
11,24,40364,1
11,24,40366,1
11,24,40368,1
11,24,40370,1
11,24,40372,1
11,24,40374,1
11,24,40376,1
11,24,40378,1
1,11,774,1
11,24,40382,1
11,24,40384,1
11,24,40386,1
1,11,776,1
1,11,778,1
11,24,40392,1
11,24,40394,1
11,24,40396,1
11,24,40398,1
11,24,40400,1
11,24,40402,1
11,24,40404,1
11,24,40406,1
1,11,782,1
11,24,40410,1
11,25,40413,1
11,25,40415,1
11,25,40417,1
11,25,40419,1
11,25,40421,1
11,25,40423,1
1,11,784,1
1,11,786,1
1,11,788,1
1,11,790,1
11,25,40433,1
1,11,792,1
1,11,794,1
11,25,40439,1
1,11,798,1
11,25,40443,1
11,25,40445,1
11,25,40447,1
11,25,40449,1
1,11,804,1
11,25,40453,1
11,25,40455,1
11,25,40457,1
11,25,40459,1
11,25,40461,1
11,25,40463,1
11,25,40465,1
1,11,806,1
11,25,40469,1
11,25,40471,1
11,25,40473,1
1,11,808,1
11,25,40477,1
1,11,810,1
11,25,40481,1
11,25,40483,1
11,25,40485,1
11,25,40487,1
11,25,40489,1
11,25,40491,1
11,25,40493,1
1,11,812,1
11,25,40497,1
11,25,40499,1
1,11,814,1
11,25,40503,1
11,25,40505,1
11,25,40507,1
1,11,816,1
11,25,40511,1
11,26,40514,1
11,26,40516,1
11,26,40518,1
11,26,40520,1
1,11,818,1
1,12,821,1
1,12,823,1
11,26,40528,1
11,26,40530,1
1,12,825,1
11,26,40534,1
1,12,827,1
1,12,829,1
11,26,40540,1
11,26,40542,1
11,26,40544,1
11,26,40546,1
11,26,40548,1
11,26,40550,1
11,26,40552,1
11,26,40554,1
1,12,831,1
11,26,40558,1
11,26,40560,1
11,26,40562,1
11,26,40564,1
1,12,833,1
11,27,40569,1
11,27,40571,1
11,27,40573,1
1,12,835,1
11,27,40577,1
11,27,40579,1
11,27,40581,1
11,27,40583,1
11,27,40585,1
1,12,837,1
11,27,40589,1
11,27,40591,1
11,27,40593,1
1,12,843,1
11,27,40597,1
1,12,847,1
1,12,853,1
1,12,855,1
11,27,40605,1
11,27,40607,1
11,27,40609,1
1,12,859,1
11,27,40613,1
1,12,863,1
11,27,40617,1
11,27,40619,1
11,28,40622,1
11,28,40624,1
1,12,865,1
1,12,869,1
11,28,40630,1
11,28,40632,1
11,28,40634,1
1,12,871,1
1,12,873,1
11,28,40640,1
1,12,875,1
1,13,878,1
11,28,40646,1
11,28,40648,1
1,13,880,1
11,28,40652,1
11,28,40654,1
11,28,40656,1
11,28,40658,1
11,28,40660,1
11,28,40662,1
11,28,40664,1
11,28,40666,1
11,28,40668,1
11,28,40670,1
11,28,40672,1
11,28,40674,1
11,28,40676,1
1,13,882,1
1,13,884,1
11,28,40682,1
1,13,886,1
11,28,40686,1
11,28,40688,1
11,28,40690,1
11,28,40692,1
11,28,40694,1
11,28,40696,1
11,28,40698,1
1,13,890,1
11,28,40702,1
1,13,896,1
11,28,40706,1
11,28,40708,1
11,29,40711,1
1,13,898,1
1,13,904,1
11,29,40717,1
1,13,908,1
11,29,40721,1
11,29,40723,1
11,29,40725,1
11,29,40727,1
11,29,40729,1
11,29,40731,1
11,29,40733,1
11,29,40735,1
11,29,40737,1
11,29,40739,1
11,29,40741,1
11,29,40743,1
1,13,910,1
11,29,40747,1
11,29,40749,1
11,29,40751,1
11,29,40753,1
1,13,912,1
11,29,40757,1
1,13,916,1
1,13,918,1
11,29,40763,1
1,13,920,1
11,29,40767,1
11,29,40769,1
11,29,40771,1
11,29,40773,1
1,13,922,1
1,13,924,1
11,30,40780,1
1,13,926,1
1,13,928,1
1,13,930,1
11,30,40788,1
1,13,932,1
11,30,40792,1
11,30,40794,1
1,13,936,1
11,30,40798,1
11,30,40800,1
11,30,40802,1
11,30,40804,1
1,13,940,1
11,30,40808,1
1,13,944,1
1,13,946,1
11,30,40814,1
1,13,948,1
11,30,40818,1
11,30,40820,1
11,30,40822,1
1,13,950,1
11,30,40826,1
11,30,40828,1
1,13,952,1
11,30,40832,1
11,30,40834,1
11,30,40836,1
1,13,954,1
11,30,40840,1
1,13,956,1
11,31,40845,1
11,31,40847,1
11,31,40849,1
11,31,40851,1
11,31,40853,1
11,31,40855,1
11,31,40857,1
11,31,40859,1
11,31,40861,1
11,31,40863,1
1,13,958,1
11,31,40867,1
11,31,40869,1
1,13,960,1
1,13,962,1
11,31,40875,1
11,31,40877,1
11,31,40879,1
11,31,40881,1
11,31,40883,1
11,31,40885,1
11,31,40887,1
1,14,969,1
1,14,977,1
11,31,40893,1
11,31,40895,1
11,31,40897,1
1,14,979,1
11,31,40901,1
11,31,40903,1
11,31,40905,1
1,14,981,1
1,14,983,1
11,31,40911,1
1,14,985,1
11,31,40915,1
11,31,40917,1
11,31,40919,1
11,31,40921,1
1,14,987,1
11,31,40925,1
11,31,40927,1
11,31,40929,1
1,14,989,1
11,31,40933,1
11,31,40935,1
11,32,40938,1
11,32,40940,1
11,32,40942,1
11,32,40944,1
1,14,991,1
1,14,993,1
1,14,995,1
1,14,999,1
1,14,1005,1
11,32,40956,1
1,14,1015,1
11,32,40960,1
11,32,40962,1
11,32,40964,1
11,32,40966,1
11,32,40968,1
11,32,40970,1
11,32,40972,1
11,32,40974,1
11,32,40976,1
11,32,40978,1
11,32,40980,1
11,32,40982,1
11,32,40984,1
1,14,1021,1
11,32,40988,1
1,14,1023,1
11,32,40992,1
11,32,40994,1
11,32,40996,1
11,32,40998,1
11,32,41000,1
11,32,41002,1
11,32,41004,1
11,33,41007,1
11,33,41009,1
11,33,41011,1
11,33,41013,1
11,33,41015,1
11,33,41017,1
11,33,41019,1
11,33,41021,1
1,14,1027,1
11,33,41025,1
11,33,41027,1
11,33,41029,1
11,33,41031,1
11,33,41033,1
11,33,41035,1
11,33,41037,1
11,33,41039,1
11,33,41041,1
1,14,1029,1
11,33,41045,1
11,33,41047,1
11,34,41050,1
11,34,41052,1
1,14,1031,1
11,34,41056,1
11,34,41058,1
1,15,1033,1
11,34,41062,1
11,34,41064,1
11,34,41066,1
11,34,41068,1
11,34,41070,1
1,15,1035,1
1,15,1039,1
11,34,41076,1
11,34,41078,1
11,34,41080,1
11,34,41082,1
11,34,41084,1
11,34,41086,1
11,34,41088,1
11,34,41090,1
1,15,1041,1
11,34,41094,1
1,15,1045,1
1,15,1047,1
11,34,41100,1
1,15,1049,1
1,15,1051,1
11,35,41107,1
11,35,41109,1
11,35,41111,1
11,35,41113,1
11,35,41115,1
1,15,1053,1
11,35,41119,1
1,15,1057,1
1,15,1059,1
1,15,1061,1
11,35,41127,1
1,15,1063,1
1,15,1065,1
11,35,41133,1
1,15,1067,1
11,35,41137,1
11,35,41139,1
11,35,41141,1
11,35,41143,1
1,15,1069,1
11,35,41147,1
1,15,1071,1
11,35,41151,1
11,35,41153,1
11,35,41155,1
11,35,41157,1
11,35,41159,1
1,15,1073,1
1,15,1077,1
1,15,1079,1
11,35,41167,1
11,35,41169,1
11,35,41171,1
1,15,1081,1
11,35,41175,1
11,35,41177,1
11,35,41179,1
11,35,41181,1
11,35,41183,1
11,35,41185,1
11,35,41187,1
11,36,41190,1
11,36,41192,1
11,36,41194,1
1,16,1088,1
11,36,41198,1
11,36,41200,1
11,36,41202,1
1,16,1090,1
1,16,1092,1
11,36,41208,1
11,36,41210,1
1,16,1094,1
11,36,41214,1
11,36,41216,1
11,36,41218,1
1,16,1102,1
1,16,1104,1
11,36,41224,1
11,36,41226,1
11,36,41228,1
11,36,41230,1
1,16,1106,1
1,16,1108,1
11,36,41236,1
11,36,41238,1
1,16,1110,1
11,36,41242,1
11,36,41244,1
11,36,41246,1
1,16,1112,1
11,36,41250,1
1,16,1114,1
11,36,41254,1
11,36,41256,1
11,36,41258,1
11,36,41260,1
11,36,41262,1
11,36,41264,1
11,36,41266,1
1,16,1120,1
1,16,1122,1
11,37,41273,1
11,37,41275,1
1,16,1124,1
1,16,1126,1
11,37,41281,1
1,17,1129,1
11,37,41285,1
1,17,1131,1
11,37,41289,1
11,37,41291,1
11,37,41293,1
1,17,1133,1
11,37,41297,1
11,37,41299,1
11,37,41301,1
1,17,1135,1
11,37,41305,1
11,37,41307,1
1,17,1139,1
11,37,41311,1
1,17,1141,1
1,17,1145,1
11,37,41317,1
11,37,41319,1
1,17,1147,1
11,37,41323,1
11,37,41325,1
11,37,41327,1
11,38,41330,1
11,38,41332,1
11,38,41334,1
11,38,41336,1
1,17,1149,1
11,38,41340,1
11,38,41342,1
11,38,41344,1
11,38,41346,1
1,17,1151,1
11,38,41350,1
11,38,41352,1
1,17,1155,1
1,17,1157,1
11,38,41358,1
1,17,1159,1
11,38,41362,1
1,17,1163,1
1,17,1167,1
11,38,41368,1
11,38,41370,1
11,38,41372,1
1,17,1169,1
11,38,41376,1
11,38,41378,1
11,38,41380,1
11,38,41382,1
1,17,1173,1
11,38,41386,1
11,38,41388,1
1,17,1177,1
11,38,41392,1
1,17,1179,1
1,17,1181,1
1,17,1183,1
11,38,41400,1
11,38,41402,1
1,17,1185,1
1,17,1187,1
11,38,41408,1
11,38,41410,1
11,39,41413,1
11,39,41415,1
1,17,1189,1
1,18,1194,1
1,18,1198,1
1,18,1200,1
11,39,41425,1
11,39,41427,1
1,18,1204,1
11,39,41431,1
11,39,41433,1
11,39,41435,1
11,39,41437,1
11,39,41439,1
11,39,41441,1
1,18,1206,1
11,39,41445,1
11,39,41447,1
11,39,41449,1
11,39,41451,1
11,39,41453,1
11,39,41455,1
11,39,41457,1
1,18,1210,1
1,18,1212,1
1,18,1214,1
1,18,1216,1
1,18,1218,1
11,39,41469,1
11,39,41471,1
11,39,41473,1
11,39,41475,1
11,39,41477,1
11,39,41479,1
11,39,41481,1
11,39,41483,1
11,40,41485,1
11,40,41487,1
1,18,1220,1
11,40,41491,1
11,40,41493,1
11,40,41495,1
11,40,41497,1
1,18,1222,1
11,40,41501,1
11,40,41503,1
11,40,41505,1
1,18,1224,1
11,40,41509,1
11,40,41511,1
1,18,1226,1
1,18,1232,1
11,40,41517,1
1,18,1236,1
11,40,41521,1
11,40,41523,1
11,40,41525,1
11,40,41527,1
11,40,41529,1
11,40,41531,1
11,40,41533,1
11,40,41535,1
11,40,41537,1
11,40,41539,1
11,40,41541,1
1,18,1238,1
11,40,41545,1
11,41,41548,1
11,41,41550,1
11,41,41552,1
11,41,41554,1
11,41,41556,1
1,18,1242,1
11,41,41560,1
11,41,41562,1
11,41,41564,1
1,18,1246,1
11,41,41568,1
11,41,41570,1
1,18,1248,1
11,41,41574,1
11,41,41576,1
11,41,41578,1
11,41,41580,1
11,41,41582,1
1,18,1250,1
1,18,1252,1
1,18,1254,1
11,41,41590,1
11,41,41592,1
1,19,1257,1
11,41,41596,1
11,41,41598,1
11,41,41600,1
11,41,41602,1
11,41,41604,1
11,41,41606,1
11,41,41608,1
11,41,41610,1
11,42,41613,1
11,42,41615,1
11,42,41617,1
11,42,41619,1
1,19,1259,1
11,42,41623,1
11,42,41625,1
1,19,1261,1
1,19,1263,1
11,42,41631,1
11,42,41633,1
11,42,41635,1
1,19,1265,1
11,42,41639,1
11,42,41641,1
1,19,1267,1
11,42,41645,1
11,42,41647,1
1,19,1269,1
11,42,41651,1
11,42,41653,1
11,42,41655,1
1,19,1277,1
11,42,41659,1
11,42,41661,1
11,42,41663,1
11,42,41665,1
11,42,41667,1
11,42,41669,1
11,42,41671,1
11,42,41673,1
11,42,41675,1
11,42,41677,1
11,42,41679,1
1,19,1279,1
11,42,41683,1
1,19,1283,1
1,19,1285,1
11,43,41690,1
11,43,41692,1
11,43,41694,1
11,43,41696,1
11,43,41698,1
11,43,41700,1
11,43,41702,1
11,43,41704,1
1,19,1287,1
11,43,41708,1
1,19,1289,1
1,19,1291,1
11,43,41714,1
1,19,1293,1
11,43,41718,1
11,43,41720,1
11,44,41723,1
11,44,41725,1
1,19,1295,1
11,44,41729,1
1,19,1297,1
1,19,1299,1
11,44,41735,1
11,44,41737,1
1,19,1301,1
11,44,41741,1
11,44,41743,1
11,44,41745,1
11,44,41747,1
11,44,41749,1
11,44,41751,1
1,19,1303,1
11,44,41755,1
11,44,41757,1
1,19,1305,1
11,44,41761,1
11,44,41763,1
11,44,41765,1
11,44,41767,1
1,19,1309,1
11,44,41771,1
11,44,41773,1
11,44,41775,1
1,19,1311,1
11,45,41779,1
11,45,41781,1
11,45,41783,1
11,45,41785,1
1,19,1313,1
11,45,41789,1
11,45,41791,1
11,45,41793,1
11,45,41795,1
11,45,41797,1
1,19,1317,1
11,45,41801,1
11,45,41803,1
11,45,41805,1
11,45,41807,1
11,45,41809,1
11,45,41811,1
11,45,41813,1
11,45,41815,1
11,45,41817,1
11,45,41819,1
11,45,41821,1
11,45,41823,1
11,45,41825,1
11,45,41827,1
11,45,41829,1
11,45,41831,1
11,45,41833,1
11,45,41835,1
11,45,41837,1
11,45,41839,1
11,45,41841,1
1,19,1325,1
11,45,41845,1
11,46,41848,1
11,46,41850,1
11,46,41852,1
1,19,1329,1
11,46,41856,1
1,19,1331,1
11,46,41860,1
11,46,41862,1
11,46,41864,1
11,46,41866,1
11,46,41868,1
11,46,41870,1
1,19,1337,1
11,46,41874,1
11,46,41876,1
11,46,41878,1
11,46,41880,1
11,46,41882,1
1,19,1339,1
11,46,41886,1
11,46,41888,1
11,46,41890,1
11,46,41892,1
1,19,1343,1
11,46,41896,1
11,46,41898,1
11,46,41900,1
1,19,1345,1
11,47,41904,1
11,47,41906,1
1,20,1350,1
11,47,41910,1
11,47,41912,1
11,47,41914,1
11,47,41916,1
11,47,41918,1
11,47,41920,1
11,47,41922,1
11,47,41924,1
11,47,41926,1
11,47,41928,1
11,47,41930,1
11,47,41932,1
11,47,41934,1
11,47,41936,1
11,47,41938,1
11,47,41940,1
1,20,1354,1
1,20,1356,1
1,20,1358,1
1,20,1364,1
11,47,41950,1
1,20,1366,1
11,47,41954,1
11,47,41956,1
11,47,41958,1
11,47,41960,1
11,47,41962,1
11,47,41964,1
11,48,41967,1
11,48,41969,1
11,48,41971,1
11,48,41973,1
11,48,41975,1
11,48,41977,1
11,48,41979,1
11,48,41981,1
11,48,41983,1
11,48,41985,1
11,48,41987,1
1,20,1368,1
11,48,41991,1
11,48,41993,1
11,48,41995,1
11,48,41997,1
11,48,41999,1
11,48,42001,1
1,20,1370,1
1,20,1372,1
1,20,1376,1
1,20,1378,1
1,20,1380,1
1,20,1382,1
11,48,42015,1
11,48,42017,1
1,20,1384,1
11,48,42021,1
1,20,1388,1
11,48,42025,1
1,20,1390,1
11,48,42029,1
11,48,42031,1
1,20,1394,1
11,48,42035,1
11,49,42037,1
1,20,1402,1
11,49,42041,1
11,49,42043,1
11,49,42045,1
11,49,42047,1
1,20,1406,1
11,49,42051,1
11,49,42053,1
11,49,42055,1
11,49,42057,1
11,49,42059,1
11,49,42061,1
1,20,1412,1
1,20,1414,1
11,49,42067,1
11,49,42069,1
11,49,42071,1
1,20,1416,1
11,49,42075,1
11,49,42077,1
11,49,42079,1
11,49,42081,1
11,49,42083,1
11,49,42085,1
11,50,42088,1
1,20,1418,1
1,21,1423,1
11,50,42094,1
11,50,42096,1
11,50,42098,1
11,50,42100,1
1,21,1427,1
11,50,42104,1
1,21,1429,1
11,50,42108,1
11,50,42110,1
1,21,1431,1
1,21,1433,1
11,50,42116,1
11,50,42118,1
11,50,42120,1
11,50,42122,1
11,50,42124,1
11,50,42126,1
11,50,42128,1
11,50,42130,1
11,50,42132,1
11,50,42134,1
11,50,42136,1
11,50,42138,1
11,50,42140,1
1,21,1435,1
1,21,1437,1
1,21,1439,1
1,21,1443,1
1,21,1445,1
11,50,42152,1
11,50,42154,1
11,50,42156,1
11,50,42158,1
11,50,42160,1
11,50,42162,1
11,50,42164,1
1,21,1449,1
11,50,42168,1
11,50,42170,1
11,50,42172,1
11,51,42174,1
11,51,42176,1
11,51,42178,1
11,51,42180,1
11,51,42182,1
11,51,42184,1
11,51,42186,1
11,51,42188,1
11,51,42190,1
1,21,1451,1
1,21,1453,1
11,51,42196,1
11,51,42198,1
11,51,42200,1
11,51,42202,1
1,21,1455,1
11,51,42206,1
11,51,42208,1
11,51,42210,1
11,51,42212,1
1,21,1457,1
1,21,1459,1
11,51,42218,1
11,51,42220,1
11,51,42222,1
1,21,1461,1
1,21,1463,1
11,51,42228,1
11,51,42230,1
1,21,1465,1
11,52,42235,1
11,52,42237,1
11,52,42239,1
1,21,1467,1
11,52,42243,1
11,52,42245,1
11,52,42247,1
11,52,42249,1
11,52,42251,1
11,52,42253,1
11,52,42255,1
11,52,42257,1
11,52,42259,1
1,21,1469,1
11,52,42263,1
11,52,42265,1
1,21,1471,1
11,52,42269,1
1,21,1475,1
11,52,42273,1
11,52,42275,1
11,52,42277,1
11,52,42279,1
11,52,42281,1
1,21,1477,1
11,52,42285,1
11,52,42287,1
1,22,1479,1
11,52,42291,1
11,53,42294,1
11,53,42296,1
11,53,42298,1
1,22,1481,1
11,53,42302,1
1,22,1483,1
11,53,42306,1
11,53,42308,1
1,22,1485,1
11,53,42312,1
1,22,1487,1
11,53,42316,1
1,22,1489,1
11,53,42320,1
11,53,42322,1
11,53,42324,1
11,53,42326,1
11,53,42328,1
11,53,42330,1
11,53,42332,1
11,53,42334,1
11,53,42336,1
11,53,42338,1
11,53,42340,1
11,53,42342,1
11,53,42344,1
11,53,42346,1
11,53,42348,1
11,53,42350,1
11,53,42352,1
11,53,42354,1
1,22,1491,1
11,53,42358,1
11,53,42360,1
11,53,42362,1
11,54,42365,1
11,54,42367,1
11,56,42371,1
11,57,42374,1
11,57,42376,1
11,57,42378,1
11,57,42380,1
11,57,42382,1
11,57,42384,1
11,57,42386,1
11,57,42388,1
11,57,42390,1
1,22,1495,1
12,1,42397,1
1,22,1497,1
1,22,1499,1
1,22,1501,1
1,22,1503,1
12,1,42407,1
12,1,42409,1
12,1,42411,1
12,1,42413,1
12,1,42415,1
12,1,42417,1
12,1,42419,1
1,22,1505,1
12,1,42423,1
12,1,42425,1
12,1,42427,1
1,22,1507,1
1,22,1509,1
12,1,42433,1
1,22,1513,1
12,1,42437,1
12,1,42439,1
12,1,42441,1
1,22,1515,1
1,22,1517,1
12,1,42447,1
1,22,1519,1
12,1,42451,1
12,1,42453,1
1,22,1521,1
12,1,42457,1
12,1,42459,1
1,22,1523,1
12,2,42463,1
1,22,1527,1
1,22,1529,1
12,2,42469,1
12,2,42471,1
12,2,42473,1
12,2,42475,1
12,2,42477,1
1,22,1531,1
12,2,42481,1
12,2,42483,1
12,2,42485,1
1,22,1535,1
1,22,1537,1
12,2,42491,1
12,2,42493,1
12,2,42495,1
12,2,42497,1
12,2,42499,1
12,2,42501,1
12,2,42503,1
12,2,42505,1
12,2,42507,1
12,2,42509,1
12,2,42511,1
12,2,42513,1
12,2,42515,1
12,2,42517,1
12,2,42519,1
12,2,42521,1
1,22,1541,1
12,2,42525,1
1,22,1543,1
12,2,42529,1
12,2,42531,1
12,2,42533,1
12,2,42535,1
1,22,1545,1
12,2,42539,1
12,3,42542,1
1,22,1547,1
12,3,42546,1
1,22,1549,1
12,3,42550,1
12,3,42552,1
12,3,42554,1
12,3,42556,1
1,22,1551,1
12,3,42560,1
12,3,42562,1
12,3,42564,1
12,3,42566,1
12,3,42568,1
12,3,42570,1
1,22,1553,1
12,3,42574,1
12,3,42576,1
12,3,42578,1
12,3,42580,1
1,22,1559,1
12,3,42584,1
12,3,42586,1
12,3,42588,1
12,3,42590,1
12,3,42592,1
1,22,1561,1
12,3,42596,1
12,3,42598,1
12,3,42600,1
1,22,1563,1
12,3,42604,1
1,22,1565,1
1,22,1571,1
1,22,1575,1
12,3,42612,1
12,3,42614,1
12,3,42616,1
12,3,42618,1
1,23,1578,1
12,3,42622,1
12,3,42624,1
12,3,42626,1
12,3,42628,1
12,3,42630,1
12,3,42632,1
12,3,42634,1
1,23,1580,1
1,23,1582,1
12,4,42641,1
1,23,1586,1
12,4,42645,1
12,4,42647,1
12,4,42649,1
12,4,42651,1
12,4,42653,1
12,4,42655,1
12,4,42657,1
1,23,1594,1
12,4,42661,1
12,4,42663,1
12,4,42665,1
1,23,1598,1
12,4,42669,1
1,23,1600,1
1,23,1602,1
1,23,1604,1
12,4,42677,1
1,23,1606,1
12,4,42681,1
1,23,1612,1
12,4,42685,1
12,4,42687,1
12,4,42689,1
12,4,42691,1
12,4,42693,1
12,4,42695,1
12,4,42697,1
12,5,42700,1
12,5,42702,1
1,23,1614,1
1,23,1618,1
12,5,42708,1
1,23,1620,1
12,5,42712,1
12,5,42714,1
12,5,42716,1
12,5,42718,1
12,5,42720,1
12,5,42722,1
12,5,42724,1
12,5,42726,1
12,5,42728,1
12,5,42730,1
1,23,1622,1
12,5,42734,1
12,5,42736,1
12,5,42738,1
12,5,42740,1
12,5,42742,1
12,5,42744,1
1,23,1624,1
12,5,42748,1
12,5,42750,1
12,5,42752,1
12,5,42754,1
1,23,1628,1
1,23,1632,1
12,5,42760,1
12,5,42762,1
12,5,42764,1
12,5,42766,1
1,23,1636,1
12,5,42770,1
12,5,42772,1
1,23,1638,1
12,6,42777,1
12,6,42779,1
1,23,1640,1
12,6,42783,1
1,23,1642,1
12,6,42787,1
1,23,1644,1
12,6,42791,1
1,23,1648,1
12,6,42795,1
12,6,42797,1
12,6,42799,1
1,23,1650,1
12,6,42803,1
12,6,42805,1
1,24,1653,1
12,6,42809,1
1,24,1655,1
12,6,42813,1
1,24,1657,1
1,24,1661,1
1,24,1663,1
12,6,42821,1
12,6,42823,1
12,6,42825,1
1,24,1667,1
12,6,42829,1
1,24,1671,1
12,6,42833,1
12,6,42835,1
1,24,1677,1
1,24,1679,1
12,7,42842,1
12,7,42844,1
12,7,42846,1
12,7,42848,1
12,7,42850,1
12,7,42852,1
12,7,42854,1
12,7,42856,1
12,7,42858,1
12,7,42860,1
12,7,42862,1
12,7,42864,1
1,24,1683,1
12,7,42868,1
12,7,42870,1
12,7,42872,1
1,24,1685,1
12,7,42876,1
12,7,42878,1
12,7,42880,1
12,7,42882,1
12,7,42884,1
12,7,42886,1
12,7,42888,1
12,7,42890,1
12,8,42893,1
1,24,1687,1
12,8,42897,1
12,8,42899,1
12,8,42901,1
12,8,42903,1
1,24,1689,1
12,8,42907,1
1,24,1691,1
12,8,42911,1
12,8,42913,1
1,24,1693,1
12,8,42917,1
12,8,42919,1
12,8,42921,1
12,8,42923,1
12,8,42925,1
1,24,1695,1
12,8,42929,1
12,8,42931,1
1,24,1697,1
12,8,42935,1
12,8,42937,1
12,8,42939,1
12,8,42941,1
1,24,1699,1
12,8,42945,1
12,8,42947,1
12,8,42949,1
12,8,42951,1
12,8,42953,1
12,8,42955,1
12,8,42957,1
12,8,42959,1
12,8,42961,1
12,8,42963,1
12,8,42965,1
12,8,42967,1
12,8,42969,1
1,24,1701,1
1,24,1703,1
12,8,42975,1
12,8,42977,1
12,8,42979,1
12,8,42981,1
12,8,42983,1
12,8,42985,1
12,8,42987,1
1,24,1705,1
12,8,42991,1
1,24,1713,1
12,9,42996,1
12,9,42998,1
12,9,43000,1
1,24,1715,1
12,9,43004,1
12,9,43006,1
12,9,43008,1
12,9,43010,1
12,9,43012,1
12,9,43014,1
12,9,43016,1
12,9,43018,1
1,24,1719,1
12,9,43022,1
12,9,43024,1
12,9,43026,1
1,24,1721,1
1,24,1723,1
12,9,43032,1
12,9,43034,1
12,9,43036,1
1,24,1725,1
12,9,43040,1
12,9,43042,1
12,9,43044,1
12,9,43046,1
1,24,1727,1
12,9,43050,1
1,24,1731,1
12,9,43054,1
1,25,1734,1
12,9,43058,1
12,10,43061,1
1,25,1736,1
12,10,43065,1
12,10,43067,1
1,25,1738,1
1,25,1740,1
12,10,43073,1
1,25,1744,1
12,10,43077,1
12,10,43079,1
1,25,1750,1
12,10,43083,1
12,10,43085,1
12,10,43087,1
1,25,1752,1
1,25,1754,1
12,10,43093,1
12,10,43095,1
1,25,1756,1
12,10,43099,1
12,10,43101,1
12,10,43103,1
12,10,43105,1
12,10,43107,1
12,10,43109,1
12,10,43111,1
12,10,43113,1
12,10,43115,1
1,25,1760,1
12,10,43119,1
12,10,43121,1
1,25,1762,1
12,11,43125,1
12,11,43127,1
12,11,43129,1
12,11,43131,1
12,11,43133,1
12,11,43135,1
12,11,43137,1
1,25,1764,1
12,11,43141,1
12,11,43143,1
12,11,43145,1
12,11,43147,1
12,11,43149,1
12,11,43151,1
12,11,43153,1
12,11,43155,1
12,11,43157,1
1,25,1768,1
1,25,1770,1
1,25,1772,1
12,11,43165,1
1,25,1776,1
12,11,43169,1
12,11,43171,1
12,11,43173,1
12,11,43175,1
12,11,43177,1
12,11,43179,1
12,11,43181,1
1,25,1778,1
1,25,1780,1
12,12,43188,1
1,25,1786,1
1,25,1788,1
12,12,43194,1
12,12,43196,1
12,12,43198,1
12,12,43200,1
12,12,43202,1
12,12,43204,1
12,12,43206,1
12,12,43208,1
1,25,1792,1
1,25,1794,1
1,25,1796,1
12,12,43216,1
12,12,43218,1
12,12,43220,1
12,12,43222,1
12,12,43224,1
1,25,1798,1
1,25,1800,1
12,12,43230,1
1,25,1802,1
1,25,1804,1
12,12,43236,1
