relative_path,render_type,render_month,extension,stem,size_mb,statement_id,account_id,be_year,month,raw_page_role,page_number,page_role
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p13.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p13,0.9019088745117188,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p13,13,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p14.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p14,0.9018726348876953,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p14,14,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p15.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p15,0.8979644775390625,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p15,15,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p16.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p16,0.8977041244506836,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p16,16,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p17.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p17,0.916046142578125,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p17,17,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p18.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p18,0.9047222137451172,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p18,18,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p19.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p19,0.9081964492797852,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p19,19,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p2,0.8806171417236328,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p20.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p20,0.9021816253662109,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p20,20,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p21.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p21,0.9155511856079102,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p21,21,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p22.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p22,0.9058628082275391,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p22,22,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p23.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p23,0.9116573333740234,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p23,23,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p24.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p24,0.9126558303833008,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p24,24,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p25.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p25,0.9161014556884766,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p25,25,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p26.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p26,0.9204130172729492,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p26,26,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p27.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p27,0.9092578887939453,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p27,27,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p28.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p28,0.9194526672363281,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p28,28,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p29.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p29,0.9057598114013672,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p29,29,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p3,0.8780984878540039,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p30.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p30,0.9204521179199219,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p30,30,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p31.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p31,0.9344625473022461,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p31,31,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p32.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p32,0.9276485443115234,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p32,32,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p33.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p33,0.9178991317749023,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p33,33,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p34.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p34,0.8021125793457031,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p34,34,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p4,0.894317626953125,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p5,0.8962526321411133,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p6,0.8906536102294922,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p7,0.9008026123046875,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p8.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p8,0.8763618469238281,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p8,8,transactions
renders/bank_statement/2024-11/BS-KBANK-OPER-2567-11_transactions_p9.png,bank_statement,2024-11,.png,BS-KBANK-OPER-2567-11_transactions_p9,0.8667373657226562,BS-KBANK-OPER-2567-11,KBANK-OPER,2567,11,transactions_p9,9,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-CTW-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-BKK-CTW-2567-11_header,0.29898738861083984,BS-OPER-BKK-CTW-2567-11,OPER-BKK-CTW,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-BKK-CTW-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-BKK-CTW-2567-11_transactions_p1,0.8805389404296875,BS-OPER-BKK-CTW-2567-11,OPER-BKK-CTW,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-CTW-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-BKK-CTW-2567-11_transactions_p2,0.8937845230102539,BS-OPER-BKK-CTW-2567-11,OPER-BKK-CTW,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-CTW-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-BKK-CTW-2567-11_transactions_p3,0.4867544174194336,BS-OPER-BKK-CTW-2567-11,OPER-BKK-CTW,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_header,0.05907726287841797,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p1,0.1897439956665039,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p2,0.1988515853881836,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p3,0.1967916488647461,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p4,0.19739437103271484,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p5,0.19904136657714844,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p6,0.1969594955444336,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p7,0.19904518127441406,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-EMSP-2567-11_transactions_p8.png,bank_statement,2024-11,.png,BS-OPER-BKK-EMSP-2567-11_transactions_p8,0.10817337036132812,BS-OPER-BKK-EMSP-2567-11,OPER-BKK-EMSP,2567,11,transactions_p8,8,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_header,0.08976554870605469,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p1,0.1765451431274414,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p2,0.18074321746826172,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p3,0.1813793182373047,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p4,0.17709827423095703,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p5,0.17885684967041016,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p6,0.18190860748291016,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p7,0.18233871459960938,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-PKT-2567-11_transactions_p8.png,bank_statement,2024-11,.png,BS-OPER-BKK-PKT-2567-11_transactions_p8,0.13232994079589844,BS-OPER-BKK-PKT-2567-11,OPER-BKK-PKT,2567,11,transactions_p8,8,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-R9-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-BKK-R9-2567-11_header,0.2950716018676758,BS-OPER-BKK-R9-2567-11,OPER-BKK-R9,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-BKK-R9-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-BKK-R9-2567-11_transactions_p1,0.8661880493164062,BS-OPER-BKK-R9-2567-11,OPER-BKK-R9,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-R9-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-BKK-R9-2567-11_transactions_p2,0.8909215927124023,BS-OPER-BKK-R9-2567-11,OPER-BKK-R9,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-R9-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-BKK-R9-2567-11_transactions_p3,0.4256324768066406,BS-OPER-BKK-R9-2567-11,OPER-BKK-R9,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_header,0.05924797058105469,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p1,0.19271564483642578,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p2,0.20169925689697266,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p3,0.19664573669433594,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p4,0.1996746063232422,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p5,0.20099735260009766,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p6,0.19771575927734375,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p7,0.20029735565185547,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-BKK-SIAM-2567-11_transactions_p8.png,bank_statement,2024-11,.png,BS-OPER-BKK-SIAM-2567-11_transactions_p8,0.1235208511352539,BS-OPER-BKK-SIAM-2567-11,OPER-BKK-SIAM,2567,11,transactions_p8,8,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_header,0.09028148651123047,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p1,0.17698287963867188,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p2,0.18120670318603516,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p3,0.1812419891357422,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p4,0.18265247344970703,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p5,0.18375492095947266,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p6,0.18528079986572266,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-CNX-MAYA-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-CNX-MAYA-2567-11_transactions_p7,0.17896175384521484,BS-OPER-CNX-MAYA-2567-11,OPER-CNX-MAYA,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-HKT-FEST-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-HKT-FEST-2567-11_header,0.2959480285644531,BS-OPER-HKT-FEST-2567-11,OPER-HKT-FEST,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-HKT-FEST-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-HKT-FEST-2567-11_transactions_p1,0.8593683242797852,BS-OPER-HKT-FEST-2567-11,OPER-HKT-FEST,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-HKT-FEST-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-HKT-FEST-2567-11_transactions_p2,0.8688993453979492,BS-OPER-HKT-FEST-2567-11,OPER-HKT-FEST,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-HKT-FEST-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-HKT-FEST-2567-11_transactions_p3,0.46019554138183594,BS-OPER-HKT-FEST-2567-11,OPER-HKT-FEST,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_header,0.059088706970214844,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p1,0.18285465240478516,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p2,0.1886920928955078,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p3,0.18764495849609375,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p4,0.19066524505615234,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p5,0.18895721435546875,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p6,0.18937397003173828,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-KKC-CTRL-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-KKC-CTRL-2567-11_transactions_p7,0.1257772445678711,BS-OPER-KKC-CTRL-2567-11,OPER-KKC-CTRL,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_header,0.08965873718261719,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p1,0.17900562286376953,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p2,0.18166160583496094,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p3.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p3,0.18305397033691406,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p3,3,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p4.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p4,0.1823558807373047,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p4,4,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p5.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p5,0.18193817138671875,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p5,5,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p6.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p6,0.18579673767089844,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p6,6,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p7.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p7,0.18934059143066406,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p7,7,transactions
renders/bank_statement/2024-11/BS-OPER-PTY-CTRL-2567-11_transactions_p8.png,bank_statement,2024-11,.png,BS-OPER-PTY-CTRL-2567-11_transactions_p8,0.1153707504272461,BS-OPER-PTY-CTRL-2567-11,OPER-PTY-CTRL,2567,11,transactions_p8,8,transactions
renders/bank_statement/2024-11/BS-OPER-REMOTE-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-REMOTE-2567-11_header,0.2960634231567383,BS-OPER-REMOTE-2567-11,OPER-REMOTE,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-REMOTE-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-REMOTE-2567-11_transactions_p1,0.8599796295166016,BS-OPER-REMOTE-2567-11,OPER-REMOTE,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-REMOTE-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-REMOTE-2567-11_transactions_p2,0.7864322662353516,BS-OPER-REMOTE-2567-11,OPER-REMOTE,2567,11,transactions_p2,2,transactions
renders/bank_statement/2024-11/BS-OPER-UDN-CTRL-2567-11_header.png,bank_statement,2024-11,.png,BS-OPER-UDN-CTRL-2567-11_header,0.058986663818359375,BS-OPER-UDN-CTRL-2567-11,OPER-UDN-CTRL,2567,11,header,,header
renders/bank_statement/2024-11/BS-OPER-UDN-CTRL-2567-11_transactions_p1.png,bank_statement,2024-11,.png,BS-OPER-UDN-CTRL-2567-11_transactions_p1,0.18471145629882812,BS-OPER-UDN-CTRL-2567-11,OPER-UDN-CTRL,2567,11,transactions_p1,1,transactions
renders/bank_statement/2024-11/BS-OPER-UDN-CTRL-2567-11_transactions_p2.png,bank_statement,2024-11,.png,BS-OPER-UDN-CTRL-2567-11_transactions_p2,0.1925210952758789,BS-OPER-UDN-CTRL-2567-11,OPER-UDN-CTRL,2567,11,transactions_p2,2,transactions
