id,pulse,broad,narrow
19_727,0,0,1
19_728,0,0,1
19_729,0,0,1
19_730,0,0,1
19_731,0,0,1
19_732,0,0,1
19_733,0,0,1
19_734,0,0,1
19_735,0,0,1
19_736,1,0,0
19_737,0,0,1
19_738,0,0,1
19_739,0,0,1
19_740,0,0,1
19_741,0,0,1
19_742,0,0,1
19_743,1,0,0
19_744,1,0,1
19_745,0,0,1
19_746,0,0,1
19_747,0,0,1
19_748,0,0,1
19_749,0,0,1
19_750,0,0,1
19_751,0,0,1
19_752,0,0,1
19_753,0,0,1
19_754,0,0,1
19_755,0,0,1
19_756,0,0,1
19_757,0,0,1
19_758,0,0,1
19_759,0,0,1
19_760,0,0,1
19_761,0,0,0
19_762,0,0,1
19_763,0,0,1
19_764,0,0,1
19_765,0,0,1
19_766,0,0,1
19_767,0,0,1
19_768,0,0,1
19_769,0,0,1
19_770,0,0,1
19_771,0,0,1
19_772,0,0,1
19_773,0,0,1
19_774,0,0,1
19_775,0,0,1
19_776,0,0,1
19_777,0,0,1
19_778,1,0,0
19_779,0,0,1
19_780,0,0,1
19_781,0,0,1
19_782,0,0,1
19_783,0,0,1
19_784,0,0,1
19_785,0,0,1
19_786,0,0,1
19_787,0,0,1
19_788,0,0,1
19_789,0,0,1
19_790,0,0,1
19_791,0,0,1
19_792,0,0,1
19_793,0,0,1
19_794,0,0,1
19_795,0,0,1
19_796,0,0,1
19_797,0,0,1
19_798,0,0,1
19_799,0,0,1
19_800,0,0,1
19_801,1,0,0
19_802,0,0,1
19_803,0,0,1
19_804,0,0,1
19_805,0,0,1
19_806,0,0,1
19_807,0,0,1
19_808,0,0,1
19_809,0,0,1
19_810,0,0,1
19_811,0,0,1
19_812,0,0,1
19_813,0,0,1
19_814,0,0,1
19_815,0,0,1
19_816,0,0,1
19_817,0,0,1
19_818,0,0,1
19_819,1,0,0
19_820,0,0,1
19_821,1,0,1
19_822,1,0,0
19_823,0,0,1
19_824,0,0,1
19_825,0,0,1
19_826,0,0,1
19_827,0,0,1
19_828,0,0,0
19_829,0,0,1
19_830,1,0,0
19_831,0,0,1
19_832,0,0,1
19_833,0,0,1
19_834,1,0,0
19_835,0,0,1
19_836,0,0,1
19_837,0,0,1
19_838,1,0,0
19_839,1,0,0
19_840,0,0,1
19_841,0,0,1
19_842,0,0,1
19_843,0,0,1
19_844,0,0,1
19_845,1,0,0
19_846,0,0,1
19_847,0,0,1
19_848,0,0,1
19_849,0,0,1
19_850,0,0,1
19_851,0,0,1
19_852,0,0,1
19_853,1,0,0
19_854,1,0,0
19_855,0,0,1
19_856,0,0,1
19_857,0,0,1
19_858,0,0,1
19_859,0,0,1
19_860,0,0,1
19_861,0,0,1
19_862,1,0,1
19_863,0,0,1
19_864,0,0,1
19_865,0,0,1
19_866,0,0,1
19_867,0,0,1
19_868,0,0,1
19_869,0,0,1
19_870,0,0,1
19_871,0,0,1
19_872,0,0,1
19_873,0,0,1
19_874,0,0,1
19_875,0,0,1
19_876,0,0,1
19_877,0,0,1
19_878,0,0,1
19_879,0,0,1
19_880,0,0,1
19_881,0,0,1
19_882,0,0,1
19_883,0,0,1
19_884,0,0,0
19_885,0,0,1
19_886,1,0,1
19_887,0,0,1
19_888,0,0,1
19_889,0,0,1
19_890,0,0,1
19_891,0,0,1
19_892,0,0,1
19_893,0,0,1
19_894,0,0,1
19_895,0,0,1
19_896,0,0,1
19_897,0,0,1
19_898,0,0,1
19_899,0,0,1
19_900,0,0,1
19_901,0,0,1
19_902,0,0,1
19_903,0,0,1
19_904,0,0,1
19_905,0,0,1
19_906,0,0,1
19_907,0,0,1
19_908,0,0,0
19_909,0,0,1
19_910,0,0,1
19_911,0,0,1
19_912,0,0,1
19_913,0,0,1
19_914,0,0,1
19_915,0,0,1
19_916,0,0,1
19_917,0,0,1
19_918,0,0,1
19_919,0,0,1
19_920,0,0,1
19_921,0,0,1
19_922,0,0,1
19_923,0,0,1
19_924,0,0,1
19_925,1,0,0
19_926,0,0,1
19_927,0,0,1
19_928,0,0,1
19_929,0,0,1
19_930,0,0,1
19_931,0,0,1
19_932,0,0,1
19_933,1,0,1
19_934,0,0,1
19_935,0,0,1
19_936,1,0,0
19_937,0,0,1
19_938,0,0,1
19_939,1,0,0
19_940,0,0,1
19_941,1,0,1
19_942,0,0,1
19_943,0,0,1
19_944,0,0,1
19_945,0,0,1
19_946,0,0,1
19_947,0,0,1
19_948,0,0,1
19_949,0,0,1
19_950,0,0,1
19_951,0,0,1
19_952,0,0,1
19_953,0,0,1
19_954,0,0,1
19_955,0,0,1
19_956,0,0,1
19_957,0,0,1
19_958,0,0,1
19_959,0,0,1
19_960,0,0,1
19_961,0,0,1
19_962,0,0,1
19_963,1,0,0
19_964,1,0,0
19_965,0,0,1
19_966,0,0,1
19_967,0,0,1
19_968,0,0,1
19_969,0,0,1
19_970,0,0,1
19_971,0,0,1
19_972,0,0,0
19_973,0,0,1
19_974,0,0,1
19_975,0,0,1
19_976,0,0,1
19_977,0,0,1
19_978,0,0,1
19_979,0,0,1
19_980,0,0,1
19_981,0,0,1
19_982,0,0,1
19_983,1,0,0
19_984,0,0,1
19_985,0,0,1
19_986,1,0,0
19_987,0,0,1
19_988,0,0,1
19_989,0,0,1
19_990,0,0,1
19_991,1,0,1
19_992,0,0,1
19_993,0,0,1
19_994,0,0,1
19_995,0,0,1
19_996,0,0,1
19_997,0,0,1
19_998,0,0,1
19_999,0,0,1
19_1000,0,0,1
19_1001,0,0,1
19_1002,0,0,1
19_1003,0,0,1
19_1004,0,0,1
19_1005,0,0,1
19_1006,0,0,1
19_1007,0,0,1
19_1008,0,0,1
19_1009,0,0,1
19_1010,0,0,1
19_1011,1,0,0
19_1012,0,0,1
19_1013,0,0,1
19_1014,0,0,1
19_1015,0,0,1
19_1016,0,0,1
19_1017,0,0,1
19_1018,0,0,1
19_1019,0,0,1
19_1020,0,0,1
19_1021,0,0,1
19_1022,0,0,1
19_1023,0,0,1
2_0,0,0,1
2_1,1,0,0
2_2,1,0,0
2_3,0,0,1
2_4,0,0,1
2_5,0,0,1
2_6,0,0,1
2_7,0,0,1
2_8,0,0,1
2_9,0,0,1
2_10,0,0,1
2_11,0,0,1
2_12,0,0,1
2_13,0,0,1
2_14,0,0,1
2_15,1,0,0
2_16,0,0,1
2_17,1,0,0
2_18,0,0,1
2_19,0,0,1
2_20,0,0,0
2_21,0,0,1
2_22,0,0,1
2_23,0,0,1
2_24,0,0,1
2_25,0,0,1
2_26,0,0,0
2_27,0,0,1
2_28,0,0,1
2_29,0,0,1
2_30,0,0,1
2_31,0,0,1
2_32,0,0,1
2_33,0,0,1
2_34,0,0,1
2_35,1,0,0
2_36,0,0,1
2_37,1,0,0
2_38,0,0,1
2_39,1,0,0
2_40,0,0,1
2_41,0,0,1
2_42,1,0,0
2_43,0,0,1
2_44,0,0,1
2_45,0,0,1
2_46,0,0,1
2_47,0,0,1
2_48,1,0,0
2_49,0,0,1
2_50,0,0,1
2_51,0,0,1
2_52,1,0,0
2_53,0,0,1
2_54,0,0,1
2_55,0,0,1
2_56,0,0,1
2_57,0,0,1
2_58,0,0,1
2_59,0,0,1
2_60,0,0,1
2_61,0,0,1
2_62,0,0,0
2_63,0,0,1
2_64,1,0,0
2_65,0,0,1
2_66,0,0,1
2_67,0,0,1
2_68,0,0,1
2_69,0,0,1
2_70,0,0,1
2_71,0,0,1
2_72,0,0,0
2_73,0,0,1
2_74,1,0,0
2_75,0,0,0
2_76,0,0,1
2_77,0,0,1
2_78,1,0,0
2_79,0,0,1
2_80,0,0,1
2_81,0,0,1
2_82,0,0,1
2_83,0,0,1
2_84,0,0,1
2_85,0,0,1
2_86,0,0,1
2_87,1,0,0
2_88,0,0,1
2_89,0,0,1
2_90,0,0,1
2_91,0,0,1
2_92,1,0,0
2_93,0,0,1
2_94,1,0,0
2_95,0,0,0
2_96,0,0,1
2_97,1,0,0
2_98,1,0,0
2_99,0,0,0
2_100,0,0,1
2_101,0,0,1
2_102,0,0,1
2_103,0,0,1
2_104,0,0,1
2_105,0,0,1
2_106,0,0,1
2_107,0,0,1
2_108,0,0,1
2_109,0,0,1
2_110,0,0,1
2_111,1,0,0
2_112,0,0,1
2_113,0,0,1
2_114,0,0,0
2_115,0,0,1
2_116,0,0,0
2_117,0,0,1
2_118,0,0,1
2_119,0,0,1
2_120,0,0,1
2_121,0,0,1
2_122,0,0,1
2_123,1,0,0
2_124,0,0,1
2_125,1,0,0
2_126,1,0,0
2_127,0,0,1
2_128,0,0,1
2_129,0,0,0
2_130,0,0,1
2_131,0,0,1
2_132,0,0,1
2_133,0,0,0
2_134,0,0,1
2_135,0,0,1
2_136,0,0,1
2_137,0,0,0
2_138,0,0,1
2_139,1,0,0
2_140,0,0,1
2_141,0,0,1
2_142,1,0,0
2_143,1,0,0
2_144,0,0,0
2_145,0,0,1
2_146,0,0,1
2_147,0,0,1
2_148,1,0,0
2_149,0,0,1
2_150,0,0,1
2_151,1,0,0
2_152,0,0,1
2_153,0,0,1
2_154,0,0,1
2_155,1,0,0
2_156,0,0,1
2_157,0,0,1
2_158,0,0,1
2_159,0,0,1
2_160,0,0,1
2_161,1,0,0
2_162,0,0,1
2_163,1,0,0
2_164,0,0,1
2_165,0,0,1
2_166,0,0,1
2_167,1,0,0
2_168,0,0,1
2_169,0,0,1
2_170,0,0,1
2_171,0,0,0
2_172,1,0,0
2_173,0,0,0
2_174,0,0,1
2_175,0,0,1
2_176,1,0,0
2_177,0,0,1
2_178,0,0,1
2_179,1,0,0
2_180,0,0,1
2_181,0,0,1
2_182,1,0,0
2_183,0,0,1
2_184,0,0,0
2_185,0,0,1
2_186,0,0,1
2_187,0,0,1
2_188,1,0,0
2_189,0,0,1
2_190,0,0,1
2_191,1,0,0
2_192,0,0,1
2_193,0,0,1
2_194,0,0,1
2_195,0,0,0
2_196,1,0,0
2_197,0,0,1
2_198,0,0,1
2_199,0,0,1
2_200,1,0,0
2_201,0,0,1
2_202,0,0,1
2_203,1,0,0
2_204,0,0,1
2_205,1,0,0
2_206,0,0,0
2_207,1,0,0
2_208,0,0,1
2_209,0,0,1
2_210,0,0,1
2_211,0,0,0
2_212,0,0,1
2_213,0,0,1
2_214,0,0,1
2_215,0,0,0
2_216,0,0,1
2_217,0,0,1
2_218,0,0,1
2_219,0,0,1
2_220,0,0,1
2_221,1,0,0
2_222,0,0,1
2_223,0,0,1
2_224,1,0,0
2_225,1,0,0
2_226,0,0,1
2_227,1,0,0
2_228,0,0,1
2_229,0,0,1
2_230,0,0,1
2_231,0,0,1
2_232,0,0,1
2_233,0,0,1
2_234,0,0,1
2_235,0,0,1
2_236,0,0,1
2_237,0,0,1
2_238,1,0,0
2_239,0,0,1
2_240,1,0,1
2_241,0,0,1
2_242,1,0,0
2_243,0,0,1
2_244,1,0,0
2_245,0,0,1
2_246,0,0,1
2_247,0,0,1
2_248,1,0,0
2_249,0,0,1
2_250,0,0,1
2_251,0,0,1
2_252,1,0,0
2_253,0,0,1
2_254,0,0,1
2_255,0,0,1
2_256,0,0,1
2_257,0,0,1
2_258,1,0,1
2_259,0,0,1
2_260,0,0,1
2_261,0,0,0
2_262,1,0,0
2_263,1,0,0
2_264,0,0,1
2_265,0,0,1
2_266,0,0,1
2_267,0,0,1
2_268,0,0,1
2_269,1,0,0
2_270,0,0,1
2_271,1,0,0
2_272,0,0,1
2_273,0,0,1
2_274,0,0,1
2_275,0,0,0
2_276,0,0,1
2_277,0,0,1
2_278,0,0,1
2_279,0,0,1
2_280,1,0,0
2_281,0,0,0
2_282,1,0,0
2_283,0,0,1
2_284,0,0,1
2_285,1,0,0
2_286,1,0,0
2_287,0,0,1
2_288,0,0,1
2_289,1,0,0
2_290,0,0,1
2_291,1,0,0
2_292,1,0,1
2_293,1,0,0
2_294,0,0,1
2_295,0,0,1
2_296,0,0,1
2_297,0,0,1
2_298,0,0,1
2_299,0,0,1
2_300,0,0,1
2_301,1,0,1
2_302,1,0,0
2_303,0,0,1
2_304,0,0,0
2_305,0,0,1
2_306,1,0,0
2_307,0,0,1
2_308,0,0,1
2_309,0,0,1
2_310,0,0,1
2_311,0,0,1
2_312,1,0,0
2_313,1,0,0
2_314,0,0,1
2_315,0,0,1
2_316,0,0,1
2_317,0,0,1
2_318,1,0,0
2_319,0,0,0
2_320,0,0,1
2_321,0,0,0
2_322,1,0,0
2_323,0,0,1
2_324,1,0,0
2_325,0,0,1
2_326,0,0,1
2_327,0,0,1
2_328,0,0,1
2_329,0,0,1
2_330,0,0,1
2_331,1,0,0
2_332,1,0,0
2_333,0,0,1
2_334,0,0,1
2_335,0,0,1
2_336,0,0,0
2_337,0,0,1
2_338,0,0,1
2_339,1,0,0
2_340,0,0,1
2_341,0,0,1
2_342,0,0,1
2_343,0,0,1
2_344,0,0,1
2_345,0,0,1
2_346,0,0,1
2_347,0,0,1
2_348,0,0,1
2_349,0,0,1
2_350,0,0,1
2_351,0,0,1
2_352,1,0,0
2_353,0,0,1
2_354,1,0,0
2_355,0,0,1
2_356,0,0,1
2_357,0,0,1
2_358,0,0,1
2_359,0,0,1
2_360,1,0,0
2_361,1,0,0
2_362,0,0,1
2_363,0,0,0
2_364,0,0,1
2_365,0,0,1
2_366,0,0,1
2_367,1,0,0
2_368,0,0,1
2_369,0,0,1
2_370,1,0,0
2_371,0,0,1
2_372,0,0,1
2_373,0,0,1
2_374,0,0,1
2_375,0,0,1
2_376,0,0,1
2_377,0,0,1
2_378,0,0,1
2_379,1,0,0
2_380,0,0,1
2_381,0,0,1
2_382,0,0,1
2_383,0,0,1
2_384,1,0,0
2_385,1,0,0
2_386,0,0,1
2_387,0,0,1
2_388,0,0,1
2_389,0,0,1
2_390,0,0,1
2_391,0,0,1
2_392,1,0,0
2_393,0,0,1
2_394,0,0,1
2_395,1,0,0
2_396,0,0,0
2_397,0,0,1
2_398,1,0,0
2_399,0,0,1
2_400,1,0,0
2_401,0,0,1
2_402,0,0,1
2_403,0,0,1
2_404,1,0,0
2_405,0,0,1
2_406,0,0,1
2_407,0,0,1
2_408,0,0,1
2_409,0,0,1
2_410,0,0,1
2_411,0,0,1
2_412,0,0,1
2_413,0,0,1
2_414,0,0,1
2_415,1,0,0
2_416,0,0,1
2_417,0,0,1
2_418,0,0,1
2_419,0,0,1
2_420,0,0,1
2_421,0,0,1
2_422,0,0,1
2_423,0,0,1
2_424,0,0,1
2_425,0,0,1
2_426,0,0,1
2_427,1,0,1
2_428,0,0,1
2_429,0,0,0
2_430,0,0,1
2_431,0,0,1
2_432,0,0,1
2_433,0,0,1
2_434,0,0,1
2_435,0,0,1
2_436,0,0,1
2_437,1,0,0
2_438,0,0,1
2_439,0,0,1
2_440,0,0,1
2_441,1,0,0
2_442,0,0,1
2_443,0,0,1
2_444,0,0,1
2_445,0,0,1
2_446,0,0,1
2_447,0,0,1
2_448,1,0,0
2_449,0,0,1
2_450,1,0,0
2_451,0,0,1
20_0,0,0,1
20_1,0,0,1
20_2,0,0,1
20_3,0,0,1
20_4,0,0,1
20_5,0,0,1
20_6,0,0,1
20_7,0,0,1
20_8,0,0,1
20_9,0,0,1
20_10,1,0,0
20_11,0,0,1
20_12,0,0,1
20_13,0,0,1
20_14,1,0,0
20_15,0,0,1
20_16,0,0,1
20_17,0,0,1
20_18,0,0,1
20_19,0,0,1
20_20,0,0,1
20_21,0,0,0
20_22,0,0,1
20_23,0,0,1
20_24,0,0,1
20_25,0,0,1
20_26,0,0,1
20_27,0,0,1
20_28,0,0,1
20_29,0,0,1
20_30,0,0,1
20_31,0,0,1
20_32,0,0,1
20_33,0,0,1
20_34,0,0,1
20_35,0,0,1
20_36,0,0,1
20_37,0,0,1
20_38,0,0,1
20_39,0,0,1
20_40,0,0,1
20_41,0,0,1
20_42,0,0,1
20_43,0,0,1
20_44,0,0,1
20_45,0,0,1
20_46,0,0,1
20_47,0,0,1
20_48,0,0,1
20_49,0,0,1
20_50,0,0,1
20_51,0,0,1
20_52,1,0,0
20_53,0,0,1
20_54,0,0,1
20_55,0,0,1
20_56,0,0,1
20_57,0,0,1
20_58,0,0,1
20_59,0,0,1
20_60,0,0,1
20_61,0,0,1
20_62,0,0,1
20_63,0,0,1
20_64,0,0,1
20_65,0,0,1
20_66,0,0,1
20_67,0,0,1
20_68,0,0,1
20_69,0,0,1
20_70,0,0,1
20_71,0,0,1
20_72,1,0,0
20_73,0,0,1
20_74,0,0,1
20_75,0,0,1
20_76,0,0,1
20_77,0,0,1
20_78,0,0,1
20_79,0,0,1
20_80,1,0,0
20_81,0,0,1
20_82,1,0,1
20_83,0,0,1
20_84,0,0,1
20_85,0,0,1
20_86,0,0,1
20_87,0,0,1
20_88,1,0,0
20_89,0,0,1
20_90,0,0,1
20_91,1,0,0
20_92,0,0,1
20_93,0,0,1
20_94,0,0,1
20_95,0,0,1
20_96,0,0,1
20_97,0,0,1
20_98,0,0,1
20_99,0,0,1
20_100,1,0,0
20_101,0,0,1
20_102,0,0,1
20_103,0,0,1
20_104,0,0,1
20_105,0,0,1
20_106,0,0,1
20_107,0,0,1
20_108,0,0,1
20_109,0,0,1
20_110,0,0,1
20_111,0,0,1
20_112,0,0,1
20_113,0,0,1
20_114,0,0,1
20_115,0,0,1
20_116,0,0,1
20_117,0,0,1
20_118,0,0,1
20_119,0,0,1
20_120,0,0,1
20_121,0,0,1
20_122,0,0,1
20_123,0,0,1
20_124,0,0,1
20_125,0,0,1
20_126,0,0,1
20_127,0,0,1
20_128,0,0,1
20_129,0,0,1
20_130,0,0,1
20_131,0,0,1
20_132,0,0,1
20_133,0,0,1
20_134,0,0,1
20_135,0,0,1
20_136,0,0,1
20_137,0,0,1
20_138,1,0,0
20_139,0,0,1
20_140,0,0,1
20_141,0,0,1
20_142,0,0,1
20_143,0,0,1
20_144,0,0,1
20_145,0,0,1
20_146,0,0,1
20_147,0,0,1
20_148,0,0,1
20_149,0,0,1
20_150,1,0,0
20_151,0,0,1
20_152,0,0,1
20_153,0,0,1
20_154,0,0,1
20_155,1,0,0
20_156,0,0,1
20_157,0,0,1
20_158,0,0,1
20_159,0,0,1
20_160,0,0,1
20_161,0,0,1
20_162,0,0,1
20_163,0,0,1
20_164,0,0,1
20_165,0,0,1
20_166,0,0,1
20_167,0,0,1
20_168,0,0,1
20_169,0,0,1
20_170,1,0,0
20_171,0,0,1
20_172,0,0,1
20_173,0,0,1
20_174,0,0,1
20_175,0,0,1
20_176,0,0,1
20_177,0,0,1
20_178,0,0,1
20_179,0,0,0
20_180,0,0,1
20_181,0,0,1
20_182,1,0,0
20_183,0,0,1
20_184,0,0,1
20_185,0,0,1
20_186,1,0,0
20_187,0,0,1
20_188,0,0,1
20_189,0,0,1
20_190,0,0,1
20_191,1,0,1
20_192,0,0,1
20_193,0,0,1
20_194,0,0,1
20_195,0,0,1
20_196,0,0,0
20_197,0,0,1
20_198,0,0,1
20_199,0,0,1
20_200,1,0,0
20_201,1,0,0
20_202,0,0,1
20_203,0,0,1
20_204,0,0,1
20_205,1,0,0
20_206,0,0,1
20_207,0,0,0
20_208,0,0,1
20_209,1,0,0
20_210,0,0,1
20_211,0,0,1
20_212,1,0,0
20_213,0,0,1
20_214,0,0,1
20_215,0,0,1
20_216,0,0,1
20_217,0,0,1
20_218,0,0,1
20_219,0,0,1
20_220,0,0,1
20_221,1,0,0
20_222,0,0,1
20_223,0,0,1
20_224,0,0,1
20_225,0,0,1
20_226,0,0,1
20_227,0,0,1
20_228,0,0,1
20_229,0,0,1
20_230,0,0,1
20_231,0,0,1
20_232,0,0,1
20_233,0,0,1
20_234,0,0,1
20_235,0,0,0
20_236,0,0,1
20_237,0,0,1
20_238,0,0,1
20_239,0,0,1
20_240,0,0,1
20_241,1,0,0
20_242,0,0,1
20_243,0,0,1
20_244,0,0,1
20_245,0,0,1
20_246,0,0,1
20_247,0,0,1
20_248,0,0,1
20_249,0,0,1
20_250,0,0,1
20_251,0,0,1
20_252,0,0,1
20_253,1,0,0
20_254,0,0,1
20_255,0,0,1
20_256,0,0,1
20_257,1,0,0
20_258,0,0,0
20_259,0,0,1
20_260,0,0,1
20_261,0,0,1
20_262,0,0,1
20_263,0,0,1
20_264,0,0,1
20_265,0,0,1
20_266,0,0,1
20_267,0,0,1
20_268,0,0,1
20_269,0,0,1
20_270,0,0,1
20_271,0,0,1
20_272,0,0,1
20_273,0,0,1
20_274,0,0,1
20_275,0,0,1
20_276,0,0,1
20_277,0,0,1
20_278,0,0,1
20_279,0,0,1
20_280,0,0,1
20_281,0,0,1
20_282,0,0,1
20_283,0,0,1
20_284,0,0,1
20_285,0,0,1
20_286,0,0,1
20_287,0,0,0
20_288,0,0,1
20_289,0,0,1
20_290,0,0,1
20_291,0,0,1
20_292,0,0,0
20_293,0,0,1
20_294,0,0,1
20_295,0,0,1
20_296,0,0,0
20_297,1,0,0
20_298,0,0,1
20_299,0,0,1
20_300,0,0,1
20_301,0,0,1
20_302,0,0,1
20_303,0,0,1
20_304,0,0,1
20_305,0,0,1
20_306,0,0,1
20_307,0,0,1
20_308,0,0,1
20_309,0,0,1
20_310,0,0,1
20_311,1,0,0
20_312,0,0,1
20_313,0,0,1
20_314,0,0,1
20_315,0,0,1
20_316,0,0,1
20_317,0,0,1
20_318,0,0,1
20_319,0,0,1
20_320,0,0,1
20_321,0,0,1
20_322,0,0,1
20_323,0,0,1
20_324,0,0,1
20_325,1,0,0
20_326,0,0,1
20_327,0,0,0
20_328,0,0,1
20_329,0,0,1
20_330,1,0,0
20_331,0,0,1
20_332,0,0,1
20_333,0,0,1
20_334,0,0,1
20_335,0,0,1
20_336,0,0,1
20_337,0,0,1
20_338,0,0,1
20_339,0,0,0
20_340,0,0,1
20_341,0,0,1
20_342,0,0,1
20_343,0,0,1
20_344,0,0,1
20_345,0,0,1
20_346,0,0,1
20_347,0,0,1
20_348,0,0,1
20_349,0,0,1
20_350,0,0,1
20_351,0,0,1
20_352,0,0,1
20_353,0,0,1
20_354,0,0,1
20_355,0,0,1
20_356,0,0,1
20_357,1,0,0
20_358,0,0,1
20_359,0,0,1
20_360,0,0,1
20_361,0,0,1
20_362,0,0,1
20_363,0,0,1
20_364,0,0,1
20_365,0,0,1
20_366,0,0,1
20_367,0,0,1
20_368,0,0,1
20_369,0,0,1
20_370,1,0,0
20_371,0,0,1
20_372,1,0,0
20_373,0,0,1
20_374,0,0,1
20_375,0,0,1
20_376,0,0,1
20_377,0,0,1
20_378,0,0,1
20_379,0,0,0
20_380,0,0,1
20_381,1,0,0
20_382,0,0,1
20_383,1,0,0
20_384,0,0,1
20_385,0,0,1
20_386,0,0,1
20_387,0,0,1
20_388,0,0,1
20_389,0,0,1
20_390,0,0,1
20_391,0,0,1
20_392,0,0,1
20_393,0,0,1
20_394,1,0,0
20_395,0,0,1
20_396,0,0,1
20_397,0,0,1
20_398,0,0,1
20_399,0,0,1
20_400,0,0,1
20_401,0,0,1
20_402,0,0,1
20_403,0,0,1
20_404,0,0,1
20_405,0,0,1
20_406,0,0,1
20_407,0,0,1
20_408,0,0,1
20_409,0,0,1
20_410,0,0,1
20_411,0,0,1
20_412,0,0,1
20_413,0,0,1
20_414,0,0,1
20_415,0,0,1
20_416,0,0,1
20_417,0,0,1
20_418,1,0,0
20_419,0,0,1
20_420,0,0,1
20_421,0,0,1
20_422,0,0,1
20_423,0,0,1
20_424,0,0,0
20_425,0,0,1
20_426,0,0,1
20_427,0,0,1
20_428,0,0,1
20_429,0,0,1
20_430,0,0,1
20_431,0,0,1
20_432,0,0,1
20_433,0,0,1
20_434,0,0,1
20_435,0,0,1
20_436,0,0,1
20_437,0,0,1
20_438,0,0,1
20_439,0,0,1
20_440,0,0,1
20_441,1,0,1
20_442,0,0,1
20_443,1,0,0
20_444,1,0,0
20_445,0,0,1
20_446,0,0,1
20_447,0,0,1
20_448,0,0,1
20_449,0,0,1
20_450,0,0,1
20_451,0,0,1
20_452,0,0,1
20_453,0,0,1
20_454,0,0,1
20_455,1,0,0
20_456,0,0,1
20_457,0,0,1
20_458,0,0,1
20_459,0,0,1
20_460,0,0,1
20_461,0,0,1
20_462,0,0,1
20_463,0,0,1
20_464,0,0,1
20_465,0,0,1
20_466,0,0,1
20_467,0,0,1
20_468,0,0,1
20_469,0,0,1
20_470,0,0,1
20_471,0,0,1
20_472,0,0,1
20_473,0,0,1
20_474,0,0,1
20_475,0,0,1
20_476,0,0,1
20_477,0,0,1
20_478,0,0,1
20_479,0,0,1
20_480,0,0,1
20_481,0,0,1
20_482,1,0,0
20_483,0,0,1
20_484,0,0,1
20_485,0,0,1
20_486,0,0,1
20_487,0,0,1
20_488,0,0,1
20_489,0,0,1
20_490,0,0,1
20_491,0,0,1
20_492,0,0,1
20_493,0,0,1
20_494,0,0,1
20_495,0,0,1
20_496,0,0,1
20_497,0,0,1
20_498,0,0,1
20_499,0,0,1
20_500,0,0,1
20_501,0,0,1
20_502,0,0,1
20_503,0,0,1
20_504,0,0,1
20_505,0,0,1
20_506,0,0,1
20_507,0,0,1
20_508,0,0,1
20_509,0,0,1
20_510,0,0,1
20_511,0,0,1
20_512,1,0,0
20_513,0,0,1
20_514,0,0,1
20_515,0,0,1
20_516,1,0,0
20_517,0,0,1
20_518,0,0,1
20_519,0,0,1
20_520,0,0,1
20_521,0,0,1
20_522,0,0,1
20_523,0,0,1
20_524,0,0,1
20_525,0,0,1
20_526,0,0,1
20_527,1,0,0
20_528,0,0,1
20_529,0,0,1
20_530,0,0,1
20_531,1,0,0
20_532,0,0,1
20_533,0,0,1
20_534,0,0,1
20_535,0,0,1
20_536,0,0,1
20_537,0,0,1
20_538,0,0,1
20_539,0,0,1
20_540,0,0,1
20_541,0,0,1
20_542,0,0,1
20_543,0,0,1
20_544,0,0,0
20_545,1,0,0
20_546,0,0,1
20_547,0,0,1
20_548,0,0,1
20_549,0,0,1
20_550,0,0,1
20_551,0,0,1
20_552,0,0,1
20_553,0,0,1
20_554,0,0,1
20_555,0,0,1
20_556,0,0,1
20_557,0,0,1
20_558,0,0,1
20_559,1,0,0
20_560,0,0,1
20_561,0,0,1
20_562,0,0,1
20_563,0,0,1
20_564,0,0,1
20_565,0,0,0
20_566,0,0,1
20_567,0,0,1
20_568,0,0,1
20_569,0,0,1
20_570,0,0,1
20_571,0,0,1
20_572,0,0,1
20_573,0,0,1
20_574,0,0,1
20_575,0,0,1
20_576,0,0,1
20_577,0,0,1
20_578,0,0,1
20_579,0,0,1
20_580,0,0,1
20_581,0,0,1
20_582,0,0,1
20_583,1,0,0
20_584,0,0,1
20_585,0,0,1
20_586,0,0,1
20_587,0,0,1
20_588,0,0,1
20_589,0,0,1
20_590,0,0,1
20_591,0,0,1
20_592,1,0,0
20_593,0,0,1
20_594,0,0,1
20_595,0,0,1
20_596,0,0,1
20_597,0,0,1
20_598,0,0,1
20_599,0,0,1
20_600,0,0,1
20_601,0,0,1
20_602,0,0,1
20_603,0,0,1
20_604,0,0,1
20_605,0,0,1
20_606,0,0,1
20_607,1,0,0
20_608,0,0,1
20_609,0,0,1
20_610,0,0,1
20_611,0,0,1
20_612,0,0,1
20_613,0,0,1
20_614,0,0,1
20_615,0,0,1
20_616,0,0,1
20_617,0,0,1
20_618,0,0,1
20_619,0,0,1
20_620,0,0,1
20_621,0,0,1
20_622,0,0,1
20_623,0,0,1
20_624,0,0,1
20_625,0,0,1
20_626,0,0,1
20_627,0,0,1
20_628,0,0,1
20_629,0,0,1
20_630,0,0,1
20_631,0,0,1
20_632,1,0,0
20_633,0,0,1
20_634,1,0,0
20_635,0,0,1
20_636,1,0,0
20_637,0,0,1
20_638,0,0,1
20_639,1,0,1
20_640,0,0,1
20_641,0,0,1
20_642,0,0,1
20_643,0,0,1
20_644,0,0,1
20_645,1,0,0
20_646,0,0,1
