window_start_ts,window_end_ts,session_id,class_th,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category,class,component_gait_motion,component_rotation_balance,component_posture_transition,component_impact_event,component_physio_stress,feature_risk_score,activity_prior_score,weighted_risk_score,activity_prior_floor,model2_risk_target,model2_risk_level,model2_high_risk_target
2026-05-12T12:55:47.179999+07:00,2026-05-12T12:55:49.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.993,0.0192,1.0412,0.9337,1.3084,0.5785,2.6532,0.4731,1.3357,0.5931,2.683,0.4813,0.269,0.142,0.5255,0.0415,8.3757,1.7286,11.9368,5.2613,6.675,2.0381,0,0,0,0.0142,0.004,613.4,507.5,0.9744,0.0,0.538,0.000841,113.5,119.7,12.0,6.2,97.4,98.0,35.18,21.23,7.665,1.5634,0.2662,0.213,16.5525,backward_fall,fall,,0.025605523150771612,0.00016313971172803114,0.016073392515423536,0.9882703762530485,0.7211083666115564,0.3496922032613645,0.92,0.5778153219568187,0.874,0.874,high,1
2026-05-12T12:55:47.679999+07:00,2026-05-12T12:55:49.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9952,0.0227,1.0565,0.9337,1.258,0.6385,2.7108,0.4467,1.2875,0.6606,2.8858,0.4569,0.2714,0.1362,0.5438,0.0837,8.5066,1.6656,11.9368,5.4922,6.445,1.9801,0,0,0,0.0155,-0.011,613.4,500.1,0.9732,0.0,0.543,-0.001036,116.6,121.0,12.2,4.4,97.4,98.0,33.71,17.26,6.28,1.6388,0.2692,0.2358,11.7701,backward_fall,fall,,0.026303036314545926,0.000177773660984494,0.015332189531544305,0.9870247524923103,0.6947507540835788,0.34596244678164867,0.92,0.5755774680689892,0.874,0.874,high,1
2026-05-12T12:55:48.179999+07:00,2026-05-12T12:55:50.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9973,0.0221,1.0565,0.9425,1.1522,0.6146,2.7108,0.4463,1.1809,0.6382,2.8858,0.4505,0.2719,0.1257,0.5438,0.0837,8.8041,1.6877,12.4638,5.3974,7.066,1.6958,0,0,0,0.0167,0.003,588.2,501.6,0.9757,0.0,0.544,-0.001531,119.1,121.3,7.6,2.2,97.4,98.0,23.94,9.23,3.325,0.9422,0.2692,0.2508,5.8851,backward_fall,fall,,0.024361396234672875,0.00016197302555637515,0.016050600352692106,0.9896198019938482,0.5151161224176688,0.3229720682600367,0.92,0.5617832409560221,0.874,0.874,high,1
2026-05-12T12:55:48.679999+07:00,2026-05-12T12:55:50.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9959,0.0231,1.0565,0.9425,1.0882,0.5607,2.7108,0.4463,1.1168,0.5826,2.8858,0.4505,0.2931,0.139,0.5685,0.062,8.7492,1.7061,12.4638,5.3974,7.066,1.4908,0,0,0,0.0178,0.002,588.2,497.3,0.9734,0.0,0.586,-0.000184,120.2,121.3,2.7,1.1,97.4,98.0,9.83,3.16,0.78,0.3347,0.2692,0.2504,2.9425,backward_fall,fall,,0.023208139192974132,0.00030208666629851665,0.015709350319505076,0.9872323564524333,0.3636407845034406,0.3023894691181706,0.92,0.5494336814709024,0.874,0.874,high,1
2026-05-12T12:55:49.179999+07:00,2026-05-12T12:55:51.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9962,0.023,1.0565,0.9425,1.311,0.6385,2.7108,0.4463,1.3448,0.6586,2.8858,0.4505,0.3188,0.1421,0.5685,0.062,8.9122,1.8254,12.4638,4.9137,7.55,2.1161,0,0,0,0.0179,0.009,588.2,499.8,0.9738,0.0,0.638,0.001709,120.6,123.0,3.4,2.4,97.5,98.0,20.28,2.91,0.129,0.3977,0.2692,0.2432,6.1731,backward_fall,fall,,0.02795872382288774,0.00042903217769192767,0.018497208015636344,0.9876475643726793,0.3954900280990958,0.3082617620257532,0.92,0.552957057215452,0.874,0.874,high,1
2026-05-12T12:55:49.679999+07:00,2026-05-12T12:55:51.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.995,0.02,1.0363,0.9473,1.2541,0.5704,2.3976,0.3688,1.284,0.5824,2.4266,0.3738,0.3311,0.1222,0.5685,0.062,8.7062,1.7945,12.4638,4.9137,7.55,1.8899,0,0,0,0.0169,0.003,588.2,497.4,0.9755,0.0,0.662,0.001531,122.1,129.1,9.5,7.0,97.5,98.0,30.45,10.65,3.32,1.1111,0.2991,0.2472,17.9247,backward_fall,fall,,0.024866875679647633,0.0004518891816633682,0.01765633969838104,0.9894121980337252,0.6730135621291345,0.34393717101075016,0.92,0.5743623026064502,0.874,0.874,high,1
2026-05-12T12:55:50.179999+07:00,2026-05-12T12:55:52.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9928,0.0205,1.0326,0.9473,1.2609,0.5004,2.3874,0.3688,1.2928,0.5122,2.4171,0.3738,0.3379,0.1316,0.5685,0.062,8.5703,1.5216,11.3621,4.9137,6.448,1.8341,0,0,0,0.018,0.008,586.3,497.9,0.9728,0.0,0.676,0.001113,124.7,132.8,13.2,8.1,97.3,97.9,35.48,18.29,7.74,1.7722,0.3335,0.2632,22.3986,backward_fall,fall,,0.024761481665345104,0.0005005641285017621,0.014109369009933646,0.9866095445720642,0.8146968916310183,0.3609324946491114,0.92,0.584559496789467,0.874,0.874,high,1
2026-05-12T12:55:50.679999+07:00,2026-05-12T12:55:52.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9919,0.0231,1.0395,0.9195,1.3155,0.559,3.083,0.3688,1.3522,0.5791,3.2352,0.3738,0.3548,0.1253,0.7308,0.1056,8.603,1.5874,11.3621,4.6584,6.704,2.035,0,0,0,0.0196,-0.002,642.5,502.4,0.9696,0.0,0.71,-0.001364,127.0,132.8,13.2,5.8,97.3,97.9,37.8,16.35,6.102,1.7135,0.3335,0.2758,16.1666,backward_fall,fall,,0.02860462762961458,0.0006861084807293022,0.01576216899368086,0.9832878812100956,0.7783015422011502,0.3565838443620707,0.92,0.5819503066172425,0.874,0.874,high,1
2026-05-12T12:55:51.179999+07:00,2026-05-12T12:55:53.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9948,0.0244,1.044,0.9195,1.1792,0.497,3.083,0.3688,1.2136,0.5196,3.2352,0.3738,0.3467,0.1379,0.7308,0.1056,8.8143,1.535,11.7749,4.6584,7.117,1.6313,0,0,0,0.0201,0.002,642.5,503.4,0.9711,0.0,0.693,-0.00072,128.2,132.8,9.2,4.6,97.3,97.9,34.62,9.88,-0.753,1.1335,0.3335,0.2772,12.8218,backward_fall,fall,,0.025955991546491444,0.0006689334248915774,0.015483332864375985,0.9848449109110183,0.5848474976855297,0.3311821738249551,0.92,0.5667093042949731,0.874,0.874,high,1
2026-05-12T12:55:51.679999+07:00,2026-05-12T12:55:53.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9964,0.0249,1.044,0.9195,1.1827,0.4697,3.083,0.5041,1.2176,0.4931,3.2352,0.5097,0.3585,0.1475,0.7308,0.1056,8.7162,1.5277,11.7749,4.6584,7.117,1.6139,0,0,0,0.0202,-0.005,642.5,507.9,0.9722,0.0,0.717,-9.8e-05,127.6,132.8,9.6,5.2,97.3,97.9,26.26,11.83,-5.269,1.1828,0.3335,0.2602,14.4942,backward_fall,fall,,0.025910075428044396,0.0007414868932696714,0.015411510758232874,0.985986732691695,0.5627780163482479,0.3285886414226663,0.92,0.5651531848535998,0.874,0.874,high,1
2026-05-12T12:55:52.179999+07:00,2026-05-12T12:55:54.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9953,0.0255,1.044,0.9195,1.1111,0.5418,3.083,0.2697,1.1459,0.569,3.2352,0.2743,0.3619,0.1396,0.7308,0.1202,8.461,1.5443,11.7749,4.6584,7.117,1.5209,0,0,0,0.0209,-0.001,642.5,504.5,0.9705,0.0,0.724,0.001206,125.3,131.1,9.0,5.8,97.3,97.9,19.89,10.24,-4.473,1.1089,0.3139,0.2285,16.1666,backward_fall,fall,,0.025500218840269036,0.000744039676238838,0.015299787561061809,0.9842220990306493,0.5460890311374995,0.32586591239785656,0.92,0.563519547438714,0.874,0.874,high,1
2026-05-12T12:55:52.679999+07:00,2026-05-12T12:55:54.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9965,0.0233,1.044,0.9489,1.1059,0.4997,2.1541,0.2697,1.1367,0.5176,2.243,0.2743,0.3269,0.1323,0.693,0.1094,8.4196,1.4583,11.7749,5.8857,5.889,1.4665,0,0,0,0.0198,-0.008,578.8,496.4,0.9738,0.0,0.654,-0.000475,123.6,127.3,5.2,3.7,97.3,98.0,14.52,5.61,-2.258,0.7548,0.2559,0.2025,10.2141,backward_fall,fall,,0.022425040055765066,0.0005395126459175891,0.011891479837732739,0.9876475643726793,0.41893176018408057,0.30879272722609874,0.92,0.5532756363356592,0.874,0.874,high,1
2026-05-12T12:55:53.179999+07:00,2026-05-12T12:55:55.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9935,0.0228,1.0354,0.9489,1.0926,0.5412,2.1541,0.0458,1.1237,0.5618,2.243,0.0461,0.3138,0.1152,0.6152,0.1094,7.8506,1.3822,10.5439,4.0347,6.509,1.4793,0,0,0,0.0198,-0.006,578.8,491.4,0.9713,0.0,0.628,-0.002488,122.9,124.3,2.2,1.4,97.3,98.0,7.75,2.39,-0.64,0.293,0.2142,0.1886,3.8648,backward_fall,fall,,0.022437149495525832,0.00039256619757240506,0.012724697883668243,0.9850525148711414,0.2949239625739656,0.29216286955766474,0.92,0.5432977217345989,0.874,0.874,high,1
2026-05-12T12:55:53.679999+07:00,2026-05-12T12:55:55.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9894,0.0243,1.0354,0.944,1.1379,0.5945,2.1541,0.0458,1.1737,0.6194,2.243,0.0461,0.3142,0.1022,0.5197,0.1094,7.6461,1.5847,10.5439,4.0347,6.509,1.6396,0,0,0,0.0219,-0.003,570.3,492.5,0.9659,0.0,0.628,-0.00103,122.6,123.1,1.0,0.5,97.3,98.0,6.66,1.13,0.14,0.1332,0.1954,0.1803,1.3803,backward_fall,fall,,0.024547648986568096,0.00030887243329789807,0.014087779575199041,0.9794472079478195,0.24715532840133647,0.285271807857873,0.92,0.5391630847147239,0.874,0.874,high,1
2026-05-12T12:55:54.179999+07:00,2026-05-12T12:55:56.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9907,0.0233,1.0354,0.944,1.1534,0.5389,2.1541,0.0458,1.1868,0.5596,2.2222,0.0461,0.3079,0.1094,0.498,0.0745,7.7043,1.5745,10.017,4.0347,5.982,1.6136,0,0,0,0.0206,0.008,596.4,496.1,0.9682,0.0,0.616,0.00046,122.4,123.0,1.4,0.6,97.4,98.0,6.14,1.56,-0.243,0.2005,0.1844,0.1728,1.5947,backward_fall,fall,,0.02383567384895507,0.00027691305743131415,0.012964104847263314,0.9818346534892343,0.24598225261462883,0.2853284080399194,0.92,0.5391970448239517,0.874,0.874,high,1
2026-05-12T12:55:54.679999+07:00,2026-05-12T12:55:56.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9897,0.0217,1.0315,0.944,1.0928,0.5245,2.1081,0.0458,1.1227,0.5453,2.2222,0.0461,0.2962,0.1068,0.4907,0.0745,7.8577,1.7586,11.6931,4.0347,7.658,1.4625,0,0,0,0.0189,-0.003,596.4,502.3,0.9686,0.0,0.592,0.0007,122.0,123.0,3.8,1.0,97.4,98.0,12.3,4.1,-1.518,0.4389,0.1834,0.163,2.6578,backward_fall,fall,,0.021763067913079928,0.0002167236697278728,0.016711689780813672,0.9822498614094805,0.2769387119259919,0.28973805553373494,0.92,0.541842833320241,0.874,0.874,high,1
2026-05-12T12:55:55.179999+07:00,2026-05-12T12:55:57.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.989,0.0221,1.0315,0.944,1.1227,0.4499,2.0436,0.4192,1.1536,0.4678,2.1021,0.425,0.2908,0.1116,0.4907,0.0694,8.1095,1.6672,11.6931,4.5986,7.094,1.4579,0,0,0,0.0201,-0.007,610.9,510.0,0.9676,0.0,0.582,-0.000749,120.7,123.0,6.9,2.3,97.4,98.0,18.21,8.78,-3.411,0.8524,0.181,0.1458,6.1057,backward_fall,fall,,0.021937490939087693,0.00020044396714440305,0.015118764951306207,0.9812118416088653,0.3384698998864402,0.297194137177743,0.92,0.5463164823066459,0.874,0.874,high,1
2026-05-12T12:55:55.679999+07:00,2026-05-12T12:55:57.629999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9882,0.0192,1.0246,0.9542,1.1469,0.3803,1.9366,0.4652,1.1754,0.392,1.9807,0.4794,0.2885,0.1224,0.5661,0.0694,8.5437,1.5688,11.6931,5.1554,6.538,1.4564,0,0,0,0.0185,0.0,610.9,511.1,0.9696,0.0,0.577,0.000362,118.8,122.3,7.7,3.5,97.1,98.1,21.51,11.7,-4.577,1.0215,0.1649,0.1234,10.351,backward_fall,fall,,0.020610724032049152,0.00025021976754974976,0.013464773871706375,0.9832878812100956,0.36246228508957523,0.3002194253790707,0.92,0.5481316552274424,0.874,0.874,high,1
2026-05-12T12:55:56.179999+07:00,2026-05-12T12:55:58.129999+07:00,ล้มไ_04_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9886,0.0212,1.0285,0.9542,1.2614,0.47,2.5046,0.4949,1.2943,0.4836,2.5236,0.4984,0.2981,0.1216,0.5661,0.0694,8.4719,1.7912,11.6931,5.116,6.577,1.8066,0,0,0,0.0194,0.004,610.9,507.0,0.9681,0.0,0.596,0.001144,117.5,121.5,6.9,4.0,97.1,98.0,23.81,8.99,-2.594,0.9106,0.1528,0.1082,11.8927,backward_fall,fall,,0.02525434089131406,0.00029381027979417815,0.015682024652030824,0.9817308515091728,0.3654429501013203,0.30169141837291896,0.92,0.5490148510237514,0.874,0.874,high,1
2026-05-19T17:00:59.864829+07:00,2026-05-19T17:01:01.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9838,0.0422,1.0484,0.8907,1.3211,0.4798,2.4605,0.0,2.1658,0.8592,4.3148,0.0,28.4717,10.9312,46.9737,11.7077,104.2141,2.3067,109.3328,99.5105,9.822,1.9696,0,0,0,0.0358,-0.00657,568.7,484.3,0.9439,0.0,56.943,0.000199,84.0,84.8,1.3,0.8,97.6,98.1,9.41,3.41,-0.578,0.1201,0.0143,0.0066,2.0028,backward_fall,fall,,0.034568057306118706,0.18494826548553775,0.030359338077092624,0.9566107723342855,0.09325769932981191,0.3019426873163191,0.92,0.5491656123897916,0.874,0.874,high,1
2026-05-19T17:01:00.364829+07:00,2026-05-19T17:01:02.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9833,0.0417,1.0516,0.8907,1.3788,0.4095,2.4605,0.6134,2.2649,0.7379,4.3148,0.9652,29.4512,10.663,46.9078,11.7077,104.4279,2.3237,109.3328,99.1415,10.191,2.0646,0,0,0,0.0356,0.00198,603.5,488.7,0.944,0.0,58.902,0.001391,83.9,84.3,0.8,0.4,97.6,98.1,8.78,1.95,0.033,0.0715,0.0143,0.0064,1.0014,backward_fall,fall,,0.03488835859347101,0.18904724581366386,0.03137756995628734,0.956714574314347,0.0821690760782989,0.3016210255133195,0.92,0.5489726153079917,0.874,0.874,high,1
2026-05-19T17:01:00.864829+07:00,2026-05-19T17:01:02.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9817,0.0438,1.0516,0.8907,1.3767,0.4512,2.4605,0.4831,2.281,0.7975,4.3148,0.7109,29.9871,10.966,46.9078,11.7077,103.9063,2.3606,109.3328,99.1415,10.191,2.0937,0,0,0,0.0379,0.00051,603.5,493.1,0.9405,0.0,59.974,0.000811,84.0,84.6,1.1,0.6,97.4,98.1,8.11,2.7,0.524,0.0952,0.0143,0.0063,1.6273,backward_fall,fall,,0.036196320812041,0.19209356323222448,0.03176329095965419,0.9530815050121939,0.09789664801463667,0.303731501911976,0.92,0.5502389011471857,0.874,0.874,high,1
2026-05-19T17:01:01.364829+07:00,2026-05-19T17:01:03.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9857,0.0417,1.0516,0.8907,1.3758,0.4322,2.3632,0.4831,2.2498,0.7809,4.3148,0.7109,28.9923,10.5492,46.9078,10.1255,104.0622,2.4005,108.6358,98.8986,9.737,2.075,0,0,0,0.036,0.00358,603.5,499.8,0.9462,0.0,57.985,0.000419,84.2,84.9,1.3,0.7,97.4,98.0,7.88,3.26,0.659,0.1224,0.0143,0.0063,1.8985,backward_fall,fall,,0.03492748492394917,0.18669149452468276,0.03090812475714283,0.9589982178757005,0.1059671709559455,0.304729257232832,0.92,0.5508375543396993,0.874,0.874,high,1
2026-05-19T17:01:01.864829+07:00,2026-05-19T17:01:03.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9866,0.0385,1.0516,0.9134,1.3636,0.3992,2.1456,0.4831,2.2339,0.7371,4.1677,0.7109,29.2301,10.422,48.1341,10.1255,103.8135,2.386,108.6358,98.8986,9.737,2.0147,0,0,0,0.0339,0.00357,603.5,505.2,0.95,0.0,58.46,-0.000503,84.6,85.5,1.6,0.9,97.4,98.0,9.1,3.71,0.755,0.1504,0.023,0.0097,2.4375,backward_fall,fall,,0.03282530074981319,0.18847182029618556,0.030593045202221055,0.962942693118038,0.12207422811208347,0.3076398621987206,0.92,0.5525839173192324,0.874,0.874,high,1
2026-05-19T17:01:02.364829+07:00,2026-05-19T17:01:04.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9829,0.0395,1.0461,0.9082,1.4001,0.4507,2.1456,0.361,2.2887,0.8498,4.3292,0.5239,28.6215,10.8291,48.1341,10.1255,104.1048,2.3041,108.6358,98.8986,9.737,2.1583,0,0,0,0.0354,-0.00621,578.7,505.4,0.9455,0.0,57.243,-0.000477,85.1,86.3,2.1,1.2,97.4,98.0,10.62,4.96,1.008,0.1948,0.0376,0.0168,3.2551,backward_fall,fall,,0.03450874642079263,0.18631147821404298,0.030776753571410354,0.9582716040152698,0.14977373661222615,0.3100480573330719,0.92,0.5540288343998432,0.874,0.874,high,1
2026-05-19T17:01:02.864829+07:00,2026-05-19T17:01:04.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.8682,0.2512,1.0461,0.1794,2.4547,3.0939,17.88,0.361,11.0038,33.6976,211.1913,0.5239,53.6575,69.249,291.0405,10.1255,100.4267,24.0181,148.48,13.7939,134.686,15.3586,6,0,5,0.1445,-0.00348,594.5,508.7,0.694,0.05,107.315,-0.000556,85.6,87.1,2.5,1.4,97.5,97.9,11.64,6.29,1.303,0.0182,0.3393,0.0523,10.8917,backward_fall,fall,,0.22029533561814046,0.6497188607340001,0.5905856595429329,0.6972096241605524,0.27834935605472144,0.5070137002186295,0.92,0.6722082201311776,0.874,0.874,high,1
2026-05-19T17:01:03.364829+07:00,2026-05-19T17:01:05.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.7325,0.3773,1.872,0.1794,3.5537,7.0613,42.7683,0.361,22.9278,59.2023,323.9167,0.5239,119.5829,122.5428,340.5076,11.4111,88.5186,36.2088,172.9517,13.7939,159.158,61.2437,15,0,15,0.3187,-0.00129,1088.8,526.1,0.5318,0.05,239.166,0.000341,86.4,88.0,3.0,1.7,97.4,97.9,13.47,7.54,1.6,0.019,0.4414,0.1435,18.7371,backward_fall,fall,,0.3956573481573304,0.9999999999999998,0.8262746037569884,1.0,0.33790936668753824,0.7462277550153903,0.92,0.8157366530092343,0.874,0.874,high,1
2026-05-19T17:01:03.864829+07:00,2026-05-19T17:01:05.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,1.173,1.3315,4.8218,0.1794,8.8227,16.4143,76.9153,0.361,40.8114,74.574,323.9167,0.5239,114.5225,126.4813,340.5076,3.8034,88.9366,55.1924,178.8894,2.8751,176.014,340.5343,15,5,15,0.754,-0.00102,2400.2,685.1,0.5031,0.1,229.045,-0.000109,87.2,89.1,3.5,1.9,97.4,97.9,14.78,8.34,1.807,0.0199,0.4414,0.1738,20.9415,backward_fall,fall,,0.8511819140440406,0.9999999999999998,0.9498497033139267,1.0,0.3646847543526397,0.8746389798183175,0.92,0.8927833878909905,0.874,0.8927833878909905,high,1
2026-05-19T17:01:04.364829+07:00,2026-05-19T17:01:06.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,1.1782,1.3307,4.8218,0.1794,8.9463,16.3602,76.9153,0.5774,40.7316,74.6154,323.9167,0.6878,107.7536,131.4149,340.5076,1.4357,65.2343,63.2452,178.8894,2.8751,176.014,341.002,15,5,15,0.7521,-0.0031,2400.2,676.6,0.5055,0.1,215.507,-0.000861,88.1,90.0,3.6,1.9,97.4,97.9,14.94,8.8,1.949,0.0204,0.4414,0.1798,20.9415,backward_fall,fall,,0.8529988790630637,0.9999999999999998,0.9494573053423746,1.0,0.37026683642368596,0.8756859031974281,0.92,0.893411541918457,0.874,0.893411541918457,high,1
2026-05-19T17:01:04.864829+07:00,2026-05-19T17:01:06.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,1.2922,1.2792,4.8218,0.256,7.7883,16.5456,76.9153,0.3353,31.7122,70.5891,323.9167,0.342,76.5289,127.1739,340.5076,0.0903,45.167,61.2971,178.8894,2.8751,176.014,327.5706,9,5,10,0.6382,-0.00809,2400.2,673.1,0.567,0.1,153.058,-0.000719,89.1,90.8,3.6,1.7,97.4,97.9,14.74,8.33,1.876,0.0204,0.4414,0.1568,18.7371,backward_fall,fall,,0.8330411280423863,0.9079595960918944,0.8987646957422466,0.8333333333333334,0.35352813889440693,0.7989058979257595,0.92,0.8473435387554558,0.874,0.874,high,1
2026-05-19T17:01:05.364829+07:00,2026-05-19T17:01:07.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,1.4266,1.1842,4.8218,0.9283,6.4618,15.6742,76.9153,0.1226,19.3851,53.324,298.9148,0.1251,4.1834,5.7052,29.6935,0.0903,32.8495,59.3277,178.8894,2.8751,176.014,281.2933,0,5,0,0.4602,-0.00017,2400.2,646.2,0.6531,0.075,8.367,-0.000961,89.9,91.5,3.4,1.5,97.5,97.9,13.63,7.28,1.671,0.019,0.2692,0.0775,14.9593,backward_fall,fall,,0.7586780553471195,0.04917568074021636,0.789418213485855,0.8333333333333334,0.2839188567551836,0.5798707357330879,0.92,0.7159224414398528,0.874,0.874,high,1
2026-05-19T17:01:05.864829+07:00,2026-05-19T17:01:07.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9882,0.024,1.0646,0.9283,0.9702,0.8174,2.9181,0.1226,1.0526,0.9296,3.355,0.1251,1.6182,2.036,7.127,0.0903,8.4585,2.068,14.4733,4.6033,9.87,1.5927,0,0,0,0.02,0.00149,575.6,486.4,0.965,0.025,3.236,0.000418,91.1,95.1,5.9,3.9,97.5,98.0,27.46,10.97,2.464,0.5406,0.0983,0.0628,10.0771,backward_fall,fall,,0.04593595611388483,0.014533614444784536,0.023468916766732927,0.9785129901272658,0.3418951877084589,0.30678103852127425,0.92,0.5520686231127646,0.874,0.874,high,1
2026-05-19T17:01:06.364829+07:00,2026-05-19T17:01:08.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9876,0.0104,1.014,0.9534,0.6129,0.4965,2.6598,0.0772,0.6424,0.5597,3.0814,0.0781,0.7652,1.5034,7.127,0.0903,7.8941,1.157,9.9675,5.0126,4.955,0.616,0,0,0,0.0131,0.00208,575.6,489.9,0.9774,0.025,1.53,0.001156,93.0,98.8,8.7,5.8,97.5,98.1,35.79,18.73,4.473,1.4614,0.1319,0.0785,14.9468,backward_fall,fall,,0.03179026359577534,0.009598094821260008,0.006710624367512626,0.9913844356548941,0.530324033837877,0.3270438351414726,0.92,0.5642263010848836,0.874,0.874,high,1
2026-05-19T17:01:06.864829+07:00,2026-05-19T17:01:08.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9883,0.005,0.9995,0.9774,0.5077,0.3295,1.2787,0.0772,0.5163,0.334,1.2933,0.0781,0.2898,0.1111,0.5471,0.0997,7.7835,0.9944,9.4153,5.309,4.106,0.3636,0,0,0,0.0117,-0.00142,566.0,495.9,0.9834,0.0,0.58,0.001106,95.5,101.2,10.4,5.7,97.5,98.1,39.05,24.16,6.245,2.0311,0.1524,0.101,14.4343,backward_fall,fall,,0.002701747759726427,0.00022355937229987926,0.0023069740762603494,0.9976125544585851,0.62790829303058,0.3321317079054735,0.92,0.5672790247432842,0.874,0.874,high,1
2026-05-19T17:01:07.364829+07:00,2026-05-19T17:01:09.314829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9881,0.005,0.9982,0.9796,0.4955,0.2896,1.1344,0.0772,0.5038,0.2934,1.1529,0.0781,0.2686,0.108,0.4912,0.0763,7.9022,0.9637,9.6,6.0987,3.501,0.3273,0,0,0,0.0119,0.00113,566.0,506.4,0.9832,0.0,0.537,-0.000723,98.1,102.0,10.3,3.9,97.3,98.1,38.61,21.3,5.599,2.292,0.1526,0.1241,10.6514,backward_fall,fall,,0.0018956987736865522,8.910689686941541e-05,0.0009343197842566745,0.997404950498462,0.6021876185541661,0.3282573671030934,0.92,0.564954420261856,0.874,0.874,high,1
2026-05-19T17:01:07.864829+07:00,2026-05-19T17:01:09.814829+07:00,ล้มไ_04_aug_timewarp,ล้มไปด้านหลัง,1,aug_timewarp,0.9884,0.0053,0.9982,0.9768,0.4833,0.2878,1.1344,0.0772,0.4917,0.2926,1.1529,0.0781,0.2621,0.1105,0.5402,0.0763,8.039,0.9271,9.6,6.1017,3.498,0.3144,0,0,0,0.0116,-0.00161,588.4,511.4,0.9832,0.0,0.524,-0.000547,100.4,102.9,7.5,2.5,97.3,98.0,29.14,13.3,3.528,1.6652,0.1547,0.142,6.8278,backward_fall,fall,,0.0015976102452413586,8.656231691259788e-05,0.0006930475292806752,0.997404950498462,0.48223510762074395,0.312549197838504,0.92,0.5555295187031024,0.874,0.874,high,1
