pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,class_en,class_th,category,src_file,n_windows_in_class,us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,nano_millis_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT,temperature_C,humidity_percent,pressure_kPa,proximity,red,green,blue,mic_mean_abs,mic_rms,mic_peak,window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri
2026-05-27T23:33:17.336,690285.0,0.94,-0.12,-0.23,-39.1,19.7,5.2,-5.0,19.2,26.8,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,89.0,517.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.389,690337.0,0.91,-0.15,-0.17,-40.2,13.5,0.5,-5.5,20.4,27.0,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,83.0,496.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.437,690385.0,0.98,-0.15,-0.17,-44.2,14.2,-0.1,-5.7,22.0,27.0,101.124,35.79,0.0,1.0,0.0,0.0,1.0,NONE,69.0,372.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.492,690437.0,0.95,-0.19,-0.15,-56.0,13.0,-3.4,-6.5,22.9,27.9,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,61.0,326.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.542,690489.0,0.87,-0.19,-0.08,-66.0,2.5,-10.6,-6.2,25.3,28.5,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,70.0,460.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.588,690537.0,1.07,-0.28,-0.57,-95.9,35.7,-4.9,-6.1,27.6,28.1,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,87.0,555.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.640,690585.0,1.05,-0.38,-0.17,-9.8,-5.9,11.5,-7.3,30.1,30.2,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,102.0,601.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.690,690638.0,0.95,-0.37,-0.39,-76.5,0.5,-0.1,-6.9,31.0,29.2,101.122,35.8,0.0,1.0,0.0,0.0,1.0,NONE,63.0,336.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.738,690687.0,0.88,-0.33,-0.22,-62.3,-3.7,-2.9,-6.6,33.3,28.3,101.123,35.79,0.0,1.0,0.0,0.0,1.0,NONE,42.0,296.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.783,690736.0,0.82,-0.24,-0.22,-30.4,-9.6,-1.2,-7.2,35.4,28.7,101.121,35.8,0.0,1.0,0.0,0.0,1.0,NONE,60.0,341.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.843,690787.0,0.83,-0.32,-0.23,-25.0,0.2,2.6,-6.1,36.1,28.4,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,61.0,384.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.890,690839.0,0.86,-0.38,-0.21,-24.0,0.9,4.8,-5.5,36.9,28.3,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,150.0,903.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.940,690885.0,0.87,-0.39,-0.17,-29.8,0.8,7.4,-5.8,37.9,27.2,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,69.0,363.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:17.992,690937.0,0.86,-0.34,-0.13,-21.7,3.8,9.1,-5.8,38.5,27.3,101.12,35.79,0.0,1.0,0.0,0.0,1.0,NONE,54.0,415.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.040,690985.0,0.88,-0.35,-0.13,-32.4,8.5,8.1,-6.9,39.8,27.4,101.121,35.8,0.0,1.0,0.0,0.0,1.0,NONE,45.0,254.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.083,691037.0,0.91,-0.35,-0.09,-29.3,9.8,11.7,-6.1,40.5,27.0,101.124,35.79,0.0,1.0,0.0,0.0,1.0,NONE,120.0,615.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.140,691089.0,0.89,-0.34,-0.11,-24.9,13.4,16.7,-6.6,40.9,26.4,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,157.0,773.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.182,691137.0,0.88,-0.27,-0.11,-21.5,13.7,21.8,-6.9,41.8,26.8,101.124,35.8,0.0,1.0,1.0,1.0,3.0,NONE,220.0,922.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.241,691185.0,0.93,-0.27,-0.05,-21.5,15.3,20.8,-6.4,42.4,26.2,101.12,35.79,0.0,1.0,1.0,1.0,3.0,NONE,213.0,998.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.290,691237.0,0.92,-0.31,-0.11,-25.7,17.0,28.6,-6.7,42.9,26.0,101.123,35.79,0.0,1.0,0.0,1.0,2.0,NONE,245.0,1136.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.341,691285.0,0.99,-0.24,-0.26,-12.5,25.8,23.4,-6.9,43.2,26.6,101.123,35.79,0.0,1.0,0.0,1.0,2.0,NONE,164.0,964.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.387,691337.0,0.92,-0.18,-0.15,-24.4,23.7,26.2,-6.9,43.7,27.1,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,59.0,362.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.441,691387.0,1.0,-0.32,-0.24,-13.9,25.2,22.0,-7.2,43.6,26.0,101.122,35.8,0.0,1.0,0.0,0.0,1.0,NONE,57.0,395.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.484,691435.0,1.01,-0.08,-0.28,-20.1,14.3,21.8,-7.1,43.7,25.7,101.123,35.79,0.0,1.0,0.0,0.0,1.0,NONE,49.0,239.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.542,691487.0,0.99,-0.1,-0.22,-7.0,3.5,15.4,-7.9,44.2,25.2,101.12,35.8,0.0,1.0,0.0,0.0,1.0,NONE,45.0,267.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.590,691539.0,0.97,-0.14,-0.16,-18.2,4.0,11.5,-6.6,44.4,24.9,101.119,35.79,0.0,1.0,0.0,0.0,1.0,NONE,34.0,240.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.639,691585.0,0.96,-0.13,-0.14,-27.8,9.0,8.7,-7.8,44.9,26.1,101.125,35.79,0.0,1.0,0.0,0.0,1.0,NONE,73.0,447.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.690,691637.0,0.99,-0.08,-0.22,-24.1,10.8,11.2,-7.4,46.1,25.2,101.121,35.79,0.0,0.0,0.0,0.0,0.0,NONE,70.0,436.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.740,691685.0,0.95,-0.06,-0.2,-24.2,9.0,9.8,-7.7,46.5,23.5,101.125,35.8,0.0,0.0,0.0,0.0,0.0,NONE,78.0,519.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.789,691737.0,0.94,-0.12,-0.2,-27.6,14.9,7.9,-7.7,47.6,23.5,101.121,35.79,0.0,0.0,0.0,0.0,0.0,NONE,90.0,587.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.843,691789.0,0.92,-0.06,-0.2,-28.1,18.8,4.3,-9.1,48.7,22.8,101.122,35.79,0.0,0.0,0.0,0.0,0.0,NONE,81.0,546.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.892,691837.0,0.93,-0.07,-0.19,-28.6,20.0,-0.4,-8.8,49.3,21.4,101.123,35.79,0.0,1.0,0.0,0.0,1.0,NONE,54.0,345.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.945,691885.0,0.94,-0.12,-0.17,-18.4,20.0,-3.1,-9.5,49.6,22.7,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,61.0,363.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:18.992,691937.0,0.93,-0.17,-0.15,-37.3,17.9,-7.1,-10.0,51.1,21.1,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,52.0,320.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.041,691987.0,0.91,-0.18,-0.09,-56.3,14.0,-11.4,-10.9,52.0,20.0,101.126,35.79,0.0,1.0,0.0,0.0,1.0,NONE,42.0,221.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.089,692035.0,1.13,-0.18,-0.38,-56.6,25.3,-15.1,-11.3,52.6,19.3,101.123,35.79,0.0,1.0,0.0,0.0,1.0,NONE,66.0,215.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.143,692087.0,0.91,-0.35,-0.36,-38.8,6.3,-0.4,-11.7,54.4,18.8,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,39.0,202.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.189,692139.0,1.12,-0.38,-0.47,-63.0,17.2,1.2,-12.0,54.9,17.4,101.122,35.8,0.0,1.0,0.0,0.0,1.0,NONE,28.0,162.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.245,692185.0,0.89,-0.15,-0.19,-42.5,1.5,6.8,-12.2,56.0,17.1,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,21.0,145.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.285,692237.0,0.91,-0.37,-0.31,-42.1,-12.6,0.0,-11.3,57.0,14.2,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,104.0,423.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.334,692285.0,0.85,-0.29,-0.26,-29.7,-6.9,-0.6,-11.9,56.7,13.3,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,259.0,1244.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.389,692337.0,0.81,-0.39,-0.17,-45.2,-1.8,-0.1,-11.7,58.1,11.4,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,236.0,1164.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.442,692387.0,0.86,-0.32,-0.21,-42.7,-19.6,7.6,-11.1,58.2,11.3,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,101.0,682.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.490,692435.0,0.87,-0.33,-0.17,-42.4,1.8,9.3,-11.0,58.0,9.4,101.12,35.8,0.0,1.0,0.0,0.0,1.0,NONE,84.0,582.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.543,692487.0,0.86,-0.32,-0.14,-37.7,9.2,8.9,-10.4,58.8,7.9,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,99.0,575.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.584,692539.0,0.91,-0.3,-0.12,-38.8,15.8,11.7,-10.4,59.2,6.7,101.12,35.8,0.0,1.0,0.0,0.0,1.0,NONE,46.0,271.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.633,692585.0,0.93,-0.29,-0.13,-27.0,17.4,14.6,-10.1,59.4,5.6,101.12,35.79,0.0,1.0,0.0,0.0,1.0,NONE,82.0,464.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.681,692639.0,0.89,-0.27,-0.11,-23.8,7.8,15.7,-10.2,59.6,4.8,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,68.0,399.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.734,692685.0,0.94,-0.23,-0.06,-13.7,8.5,14.0,-9.7,59.5,5.4,101.119,35.79,0.0,1.0,0.0,0.0,1.0,NONE,62.0,337.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.793,692737.0,0.95,-0.32,-0.06,-11.8,14.9,14.8,-9.6,59.7,4.0,101.12,35.79,0.0,1.0,0.0,0.0,1.0,NONE,78.0,478.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.843,692789.0,0.88,-0.28,-0.07,-6.8,11.5,23.7,-9.1,59.5,4.3,101.122,35.79,0.0,1.0,0.0,0.0,1.0,NONE,139.0,687.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.890,692837.0,0.95,-0.25,-0.11,-32.6,26.7,29.1,-8.9,59.1,2.8,101.124,35.79,0.0,1.0,0.0,0.0,1.0,NONE,124.0,850.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.940,692885.0,0.97,-0.25,-0.2,-5.9,16.6,23.2,-7.7,59.5,1.9,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,142.0,832.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:19.988,692937.0,0.9,-0.27,-0.13,-19.3,25.3,14.8,-6.9,59.4,1.2,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,151.0,792.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.038,692987.0,1.05,-0.28,-0.26,-23.9,30.7,13.4,-6.8,59.5,1.2,101.123,35.8,0.0,1.0,0.0,0.0,1.0,NONE,121.0,686.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.084,693035.0,0.89,-0.07,-0.25,-11.9,15.9,17.6,-6.9,59.8,1.1,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,126.0,634.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.145,693087.0,0.97,-0.15,-0.2,-0.5,13.2,10.8,-6.4,59.6,1.4,101.124,35.8,0.0,1.0,0.0,0.0,1.0,NONE,178.0,1041.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.194,693139.0,1.03,-0.08,-0.15,-17.6,22.3,9.8,-6.6,59.6,2.1,101.121,35.79,0.0,1.0,0.0,0.0,1.0,NONE,100.0,775.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.239,693185.0,0.97,-0.1,-0.27,-28.2,13.7,8.5,-6.5,59.8,0.5,101.123,35.8,0.0,1.0,0.0,0.0,1.0,NONE,73.0,516.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27T23:33:20.289,693237.0,0.93,-0.12,-0.19,-29.2,9.6,9.3,-5.9,60.1,0.4,101.125,35.8,0.0,1.0,0.0,0.0,1.0,NONE,123.0,707.0,limping_walk,เดินกระเพก,activity,limping_walk_20260527_233259_class_01.csv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
